application,window,seed,partition,n,silhouette_n,ari,ami,mapped_balanced_accuracy,silhouette,occupied_clusters,recall_low,recall_medium,recall_high
SSH,1,0,train,6593,1000,0.2602852901342206,0.24503186791198356,0.5536352470050833,0.4424372756843093,3,0.8690575479566305,0.46732429099876693,0.3245239020598523
SSH,1,0,validation,2439,1000,0.42172176210208284,0.35933902226356595,0.5180552854309746,0.47525211320927174,3,0.9466292134831461,0.44356435643564357,0.16397228637413394
SSH,1,21,train,6593,1000,0.25443569997625265,0.2337373729674656,0.5438344636544978,0.4630100122837839,3,0.9120100083402836,0.08754623921085081,0.6319471434123591
SSH,1,21,validation,2439,1000,0.3898512262512599,0.3603745200040892,0.5924116873892542,0.5179649620222717,3,0.9868913857677902,0.031683168316831684,0.7586605080831409
SSH,1,42,train,6593,1000,0.262509545658734,0.24622325278584084,0.5408133940899514,0.4437638993532963,3,0.8798999165971643,0.4254007398273736,0.31713952584531674
SSH,1,42,validation,2439,1000,0.4198389227820236,0.3558163111254967,0.4981488151929083,0.4852913048785821,3,0.952247191011236,0.40594059405940597,0.13625866050808313
SSH,1,84,train,6593,1000,0.25398149030971395,0.2361083353525668,0.529633844847168,0.45500360850420474,3,0.890742285237698,0.10974106041923551,0.5884181888845705
SSH,1,84,validation,2439,1000,0.3983614087496969,0.3448152577800232,0.5872331529543436,0.5011055909049168,3,0.9672284644194756,0.041584158415841586,0.7528868360277137
SSH,1,123,train,6593,1000,0.2577745990047353,0.24121502395980313,0.5514651621247867,0.44257578918495477,3,0.8736447039199333,0.4562268803945746,0.3245239020598523
SSH,1,123,validation,2439,1000,0.41573266857691016,0.3529086107964851,0.5174519691375422,0.4789639235406637,3,0.949438202247191,0.44356435643564357,0.15935334872979215
SSH,3,0,train,6593,1000,0.26603531770143823,0.24712257628005152,0.5378740990490107,0.3839161019379931,3,0.9074228523769808,0.0967940813810111,0.6094053633890401
SSH,3,0,validation,2439,1000,0.4171099383769468,0.3822669534546821,0.5949208756929356,0.4379000423661015,3,0.9850187265917603,0.023762376237623763,0.7759815242494227
SSH,3,21,train,6593,1000,0.200524622166213,0.2076493870290248,0.5257180331832071,0.4376448351492811,3,0.9428690575479566,0.08939580764488286,0.5448892343567819
SSH,3,21,validation,2439,1000,0.2607369018120735,0.3097770367169808,0.5248577274885026,0.48871800693363476,3,0.9943820224719101,0.0594059405940594,0.5207852193995381
SSH,3,42,train,6593,1000,0.27005444090360164,0.25470224596941216,0.554009165583692,0.36036490943936234,3,0.8753127606338615,0.45869297163995065,0.3280217644772639
SSH,3,42,validation,2439,1000,0.4417052450616263,0.38163317265069474,0.5057619335901465,0.4011067935892745,3,0.9625468164794008,0.41386138613861384,0.14087759815242495
SSH,3,84,train,6593,1000,0.26667672104000045,0.24617072430419823,0.545475923387447,0.38821905510949706,3,0.9170141784820683,0.0967940813810111,0.6226195102992615
SSH,3,84,validation,2439,1000,0.40516621628034627,0.3797007858398718,0.5983149107655401,0.45139717091098647,3,0.9887640449438202,0.033663366336633666,0.7725173210161663
