application,window,seed,partition,level,cluster,training_mapped_level,count
Video,3,123,train,High,2,High,667
Video,3,123,validation,Low,0,Low,994
Video,3,123,validation,Low,1,Medium,213
Video,3,123,validation,Low,2,High,0
Video,3,123,validation,Medium,0,Low,127
Video,3,123,validation,Medium,1,Medium,433
Video,3,123,validation,Medium,2,High,235
Video,3,123,validation,High,0,Low,186
Video,3,123,validation,High,1,Medium,535
Video,3,123,validation,High,2,High,252
Video,5,0,train,Low,0,Medium,86
Video,5,0,train,Low,1,Low,1938
Video,5,0,train,Low,2,High,0
Video,5,0,train,Medium,0,Medium,1200
Video,5,0,train,Medium,1,Low,398
Video,5,0,train,Medium,2,High,330
Video,5,0,train,High,0,Medium,1043
Video,5,0,train,High,1,Low,455
Video,5,0,train,High,2,High,660
Video,5,0,validation,Low,0,Medium,183
Video,5,0,validation,Low,1,Low,1024
Video,5,0,validation,Low,2,High,0
Video,5,0,validation,Medium,0,Medium,448
Video,5,0,validation,Medium,1,Low,113
Video,5,0,validation,Medium,2,High,234
Video,5,0,validation,High,0,Medium,556
Video,5,0,validation,High,1,Low,158
Video,5,0,validation,High,2,High,259
Video,5,21,train,Low,0,High,0
Video,5,21,train,Low,1,Low,1929
Video,5,21,train,Low,2,Medium,95
Video,5,21,train,Medium,0,High,352
Video,5,21,train,Medium,1,Low,394
Video,5,21,train,Medium,2,Medium,1182
Video,5,21,train,High,0,High,675
Video,5,21,train,High,1,Low,445
Video,5,21,train,High,2,Medium,1038
Video,5,21,validation,Low,0,High,0
Video,5,21,validation,Low,1,Low,1009
Video,5,21,validation,Low,2,Medium,198
Video,5,21,validation,Medium,0,High,247
Video,5,21,validation,Medium,1,Low,110
Video,5,21,validation,Medium,2,Medium,438
Video,5,21,validation,High,0,High,268
Video,5,21,validation,High,1,Low,152
Video,5,21,validation,High,2,Medium,553
Video,5,42,train,Low,0,High,0
Video,5,42,train,Low,1,Low,1949
Video,5,42,train,Low,2,Medium,75
Video,5,42,train,Medium,0,High,280
Video,5,42,train,Medium,1,Low,422
Video,5,42,train,Medium,2,Medium,1226
Video,5,42,train,High,0,High,598
Video,5,42,train,High,1,Low,512
Video,5,42,train,High,2,Medium,1048
Video,5,42,validation,Low,0,High,0
Video,5,42,validation,Low,1,Low,1060
Video,5,42,validation,Low,2,Medium,147
Video,5,42,validation,Medium,0,High,200
Video,5,42,validation,Medium,1,Low,121
Video,5,42,validation,Medium,2,Medium,474
Video,5,42,validation,High,0,High,244
Video,5,42,validation,High,1,Low,181
Video,5,42,validation,High,2,Medium,548
Video,5,84,train,Low,0,High,0
Video,5,84,train,Low,1,Low,1954
Video,5,84,train,Low,2,Medium,70
Video,5,84,train,Medium,0,High,260
Video,5,84,train,Medium,1,Low,432
Video,5,84,train,Medium,2,Medium,1236
Video,5,84,train,High,0,High,551
Video,5,84,train,High,1,Low,529
Video,5,84,train,High,2,Medium,1078
Video,5,84,validation,Low,0,High,0
Video,5,84,validation,Low,1,Low,1073
Video,5,84,validation,Low,2,Medium,134
Video,5,84,validation,Medium,0,High,176
Video,5,84,validation,Medium,1,Low,128
Video,5,84,validation,Medium,2,Medium,491
Video,5,84,validation,High,0,High,235
Video,5,84,validation,High,1,Low,195
Video,5,84,validation,High,2,Medium,543
Video,5,123,train,Low,0,Low,1995
Video,5,123,train,Low,1,Medium,29
Video,5,123,train,Low,2,High,0
Video,5,123,train,Medium,0,Low,580
Video,5,123,train,Medium,1,Medium,1110
Video,5,123,train,Medium,2,High,238
Video,5,123,train,High,0,Low,746
Video,5,123,train,High,1,Medium,970
Video,5,123,train,High,2,High,442
Video,5,123,validation,Low,0,Low,1148
Video,5,123,validation,Low,1,Medium,56
Video,5,123,validation,Low,2,High,3
Video,5,123,validation,Medium,0,Low,187
Video,5,123,validation,Medium,1,Medium,472
Video,5,123,validation,Medium,2,High,136
Video,5,123,validation,High,0,Low,286
Video,5,123,validation,High,1,Medium,449
Video,5,123,validation,High,2,High,238
Video,10,0,train,Low,0,High,0
Video,10,0,train,Low,1,Low,1994
Video,10,0,train,Low,2,Medium,30
Video,10,0,train,Medium,0,High,280
Video,10,0,train,Medium,1,Low,428
Video,10,0,train,Medium,2,Medium,1220
Video,10,0,train,High,0,High,583
Video,10,0,train,High,1,Low,531
Video,10,0,train,High,2,Medium,1044
Video,10,0,validation,Low,0,High,0
Video,10,0,validation,Low,1,Low,1124
Video,10,0,validation,Low,2,Medium,83
Video,10,0,validation,Medium,0,High,167
Video,10,0,validation,Medium,1,Low,124
Video,10,0,validation,Medium,2,Medium,504
Video,10,0,validation,High,0,High,228
Video,10,0,validation,High,1,Low,176
Video,10,0,validation,High,2,Medium,569
Video,10,21,train,Low,0,High,0
Video,10,21,train,Low,1,Low,1929
Video,10,21,train,Low,2,Medium,95
Video,10,21,train,Medium,0,High,552
Video,10,21,train,Medium,1,Low,328
Video,10,21,train,Medium,2,Medium,1048
Video,10,21,train,High,0,High,877
Video,10,21,train,High,1,Low,322
Video,10,21,train,High,2,Medium,959
Video,10,21,validation,Low,0,High,0
Video,10,21,validation,Low,1,Low,981
Video,10,21,validation,Low,2,Medium,226
Video,10,21,validation,Medium,0,High,339
Video,10,21,validation,Medium,1,Low,87
Video,10,21,validation,Medium,2,Medium,369
Video,10,21,validation,High,0,High,387
Video,10,21,validation,High,1,Low,89
Video,10,21,validation,High,2,Medium,497
Video,10,42,train,Low,0,High,0
Video,10,42,train,Low,1,Low,1986
Video,10,42,train,Low,2,Medium,38
Video,10,42,train,Medium,0,High,311
Video,10,42,train,Medium,1,Low,408
Video,10,42,train,Medium,2,Medium,1209
Video,10,42,train,High,0,High,622
Video,10,42,train,High,1,Low,500
Video,10,42,train,High,2,Medium,1036
Video,10,42,validation,Low,0,High,0
Video,10,42,validation,Low,1,Low,1107
Video,10,42,validation,Low,2,Medium,100
Video,10,42,validation,Medium,0,High,200
Video,10,42,validation,Medium,1,Low,116
Video,10,42,validation,Medium,2,Medium,479
Video,10,42,validation,High,0,High,246
Video,10,42,validation,High,1,Low,155
Video,10,42,validation,High,2,Medium,572
Video,10,84,train,Low,0,High,0
Video,10,84,train,Low,1,Low,1987
Video,10,84,train,Low,2,Medium,37
Video,10,84,train,Medium,0,High,319
Video,10,84,train,Medium,1,Low,412
Video,10,84,train,Medium,2,Medium,1197
Video,10,84,train,High,0,High,648
Video,10,84,train,High,1,Low,500
Video,10,84,train,High,2,Medium,1010
Video,10,84,validation,Low,0,High,0
Video,10,84,validation,Low,1,Low,1107
Video,10,84,validation,Low,2,Medium,100
Video,10,84,validation,Medium,0,High,201
Video,10,84,validation,Medium,1,Low,117
Video,10,84,validation,Medium,2,Medium,477
Video,10,84,validation,High,0,High,262
Video,10,84,validation,High,1,Low,158
Video,10,84,validation,High,2,Medium,553
Video,10,123,train,Low,0,Low,1983
Video,10,123,train,Low,1,High,0
Video,10,123,train,Low,2,Medium,41
Video,10,123,train,Medium,0,Low,401
Video,10,123,train,Medium,1,High,359
Video,10,123,train,Medium,2,Medium,1168
Video,10,123,train,High,0,Low,492
Video,10,123,train,High,1,High,695
Video,10,123,train,High,2,Medium,971
Video,10,123,validation,Low,0,Low,1099
Video,10,123,validation,Low,1,High,0
Video,10,123,validation,Low,2,Medium,108
Video,10,123,validation,Medium,0,Low,115
Video,10,123,validation,Medium,1,High,214
Video,10,123,validation,Medium,2,Medium,466
Video,10,123,validation,High,0,Low,149
Video,10,123,validation,High,1,High,293
Video,10,123,validation,High,2,Medium,531
Video,20,0,train,Low,0,Medium,38
Video,20,0,train,Low,1,Low,1986
Video,20,0,train,Low,2,High,0
Video,20,0,train,Medium,0,Medium,1142
Video,20,0,train,Medium,1,Low,351
Video,20,0,train,Medium,2,High,435
Video,20,0,train,High,0,Medium,1031
Video,20,0,train,High,1,Low,336
Video,20,0,train,High,2,High,791
Video,20,0,validation,Low,0,Medium,99
Video,20,0,validation,Low,1,Low,1108
Video,20,0,validation,Low,2,High,0
Video,20,0,validation,Medium,0,Medium,440
Video,20,0,validation,Medium,1,Low,73
Video,20,0,validation,Medium,2,High,282
Video,20,0,validation,High,0,Medium,580
Video,20,0,validation,High,1,Low,79
Video,20,0,validation,High,2,High,314
Video,20,21,train,Low,0,High,0
Video,20,21,train,Low,1,Medium,59
Video,20,21,train,Low,2,Low,1965
Video,20,21,train,Medium,0,High,591
Video,20,21,train,Medium,1,Medium,1003
Video,20,21,train,Medium,2,Low,334
Video,20,21,train,High,0,High,938
Video,20,21,train,High,1,Medium,965
Video,20,21,train,High,2,Low,255
Video,20,21,validation,Low,0,High,0
Video,20,21,validation,Low,1,Medium,197
Video,20,21,validation,Low,2,Low,1010
Video,20,21,validation,Medium,0,High,360
Video,20,21,validation,Medium,1,Medium,367
Video,20,21,validation,Medium,2,Low,68
Video,20,21,validation,High,0,High,388
Video,20,21,validation,High,1,Medium,527
Video,20,21,validation,High,2,Low,58
Video,20,42,train,Low,0,High,0
Video,20,42,train,Low,1,Low,2024
Video,20,42,train,Low,2,Medium,0
Video,20,42,train,Medium,0,High,222
Video,20,42,train,Medium,1,Low,421
Video,20,42,train,Medium,2,Medium,1285
Video,20,42,train,High,0,High,539
Video,20,42,train,High,1,Low,527
Video,20,42,train,High,2,Medium,1092
Video,20,42,validation,Low,0,High,0
Video,20,42,validation,Low,1,Low,1189
Video,20,42,validation,Low,2,Medium,18
Video,20,42,validation,Medium,0,High,220
Video,20,42,validation,Medium,1,Low,119
Video,20,42,validation,Medium,2,Medium,456
Video,20,42,validation,High,0,High,242
Video,20,42,validation,High,1,Low,164
Video,20,42,validation,High,2,Medium,567
Video,20,84,train,Low,0,High,0
Video,20,84,train,Low,1,Low,2002
Video,20,84,train,Low,2,Medium,22
Video,20,84,train,Medium,0,High,402
Video,20,84,train,Medium,1,Low,370
Video,20,84,train,Medium,2,Medium,1156
Video,20,84,train,High,0,High,795
Video,20,84,train,High,1,Low,405
Video,20,84,train,High,2,Medium,958
Video,20,84,validation,Low,0,High,0
Video,20,84,validation,Low,1,Low,1138
Video,20,84,validation,Low,2,Medium,69
Video,20,84,validation,Medium,0,High,241
Video,20,84,validation,Medium,1,Low,82
Video,20,84,validation,Medium,2,Medium,472
Video,20,84,validation,High,0,High,314
Video,20,84,validation,High,1,Low,90
Video,20,84,validation,High,2,Medium,569
Video,20,123,train,Low,0,Low,2024
Video,20,123,train,Low,1,Medium,0
Video,20,123,train,Low,2,High,0
Video,20,123,train,Medium,0,Low,454
Video,20,123,train,Medium,1,Medium,1159
Video,20,123,train,Medium,2,High,315
Video,20,123,train,High,0,Low,597
Video,20,123,train,High,1,Medium,1027
Video,20,123,train,High,2,High,534
Video,20,123,validation,Low,0,Low,1194
Video,20,123,validation,Low,1,Medium,13
Video,20,123,validation,Low,2,High,0
Video,20,123,validation,Medium,0,Low,134
Video,20,123,validation,Medium,1,Medium,425
Video,20,123,validation,Medium,2,High,236
Video,20,123,validation,High,0,Low,188
Video,20,123,validation,High,1,Medium,447
Video,20,123,validation,High,2,High,338
