TcpRtt,SynAck,AckDat,100,010,001,110,101,011,111,label
0.059994,0.000487,0.059507,0,0,0,0,0,0,0,0
0.059994,0.000487,0.059507,0,0,0,0,0,0,0,0
0.059994,0.000487,0.059507,0,0,0,0,0,0,0,0
0.059994,0.000487,0.059507,0,0,0,0,0,0,0,0
0.059994,0.000487,0.059507,0,0,0,0,0,0,0,0
0.059994,0.000487,0.059507,0,0,0,0,0,0,0,0
0.059994,0.000487,0.059507,0,0,0,0,0,0,0,0
0.059994,0.000487,0.059507,0,0,0,0,0,0,0,0
0.059994,0.000487,0.059507,0,0,0,0,0,0,0,0
0.059994,0.000487,0.059507,0,0,0,0,0,0,0,0
0.059994,0.000487,0.059507,0,0,0,0,0,0,0,0
0.059994,0.000487,0.059507,0,0,0,0,0,0,0,0
0.059994,0.000487,0.059507,0,0,0,0,0,0,0,0
0.000997,0.000997,0.0,0,0,0,0,0,0,0,0
0.045347,0.000997,0.04435,0,0,0,0,0,0,0,0
0.045347,0.000997,0.04435,0,0,0,0,0,0,0,0
0.045347,0.000997,0.04435,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0,0,0,0,0,0,0,0
0.000517,0.000517,0.0,0,0,0,0,0,0,0,0
0.000517,0.000517,0.0,0,0,0,0,0,0,0,0
0.000517,0.000517,0.0,0,0,0,0,0,0,0,0
0.001107,0.001107,0.0,0,0,0,0,0,0,0,0
0.000474,0.000474,0.0,0,0,0,0,0,0,0,0
0.001107,0.001107,0.0,0,0,0,0,0,0,0,0
0.046418,0.001107,0.045311,0,0,0,0,0,0,0,0
0.046927,0.001107,0.04582,0,0,0,0,0,0,0,0
0.046337,0.000517,0.04582,0,0,0,0,0,0,0,0
0.046418,0.001107,0.045311,0,0,0,0,0,0,0,0
0.046337,0.000517,0.04582,0,0,0,0,0,0,0,0
0.046927,0.001107,0.04582,0,0,0,0,0,0,0,0
0.061414,0.000517,0.060897,0,0,0,0,0,0,0,0
0.061414,0.000517,0.060897,0,0,0,0,0,0,0,0
0.061362,0.000474,0.060888,0,0,0,0,0,0,0,0
0.061362,0.000474,0.060888,0,0,0,0,0,0,0,0
0.061414,0.000517,0.060897,0,0,0,0,0,0,0,0
0.061414,0.000517,0.060897,0,0,0,0,0,0,0,0
0.061414,0.000517,0.060897,0,0,0,0,0,0,0,0
0.061362,0.000474,0.060888,0,0,0,0,0,0,0,0
0.046418,0.001107,0.045311,0,0,0,0,0,0,0,0
0.046337,0.000517,0.04582,0,0,0,0,0,0,0,0
0.046927,0.001107,0.04582,0,0,0,0,0,0,0,0
0.046418,0.001107,0.045311,0,0,0,0,0,0,0,0
0.000495,0.000495,0.0,0,0,0,0,0,0,0,0
0.000495,0.000495,0.0,0,0,0,0,0,0,0,0
0.000996,0.000996,0.0,0,0,0,0,0,0,0,0
0.046337,0.000517,0.04582,0,0,0,0,0,0,0,0
0.046927,0.001107,0.04582,0,0,0,0,0,0,0,0
