StdDev,SynAck,DstBytes,SrcBytes,State_A_A,State_PA_PA,DstGap,DstWin,pLoss,SrcRate,Flgs_ e s      ,Mean,sTtl,SrcWin,SrcRetra,Rate,State_FPA_FPA,State__SA,IdleTime,Flgs_ e *      ,State_A_PA,AckDat,DstLoss,State_FA_FA,DstPkts,Min,State_S_SA,TcpOpt_MwsS  T,Load,SrcLoad,Dur,Flgs_ e d      ,DstRetra,SrcPkts,PCRatio,dMeanPktSz,DstRate,Loss,SrcGap,pRetran,State__PA,TotBytes,TotPkts,Flgs_ e g      ,DstLoad,State_SPA_SPA,State__A,TcpRtt,Cause_Status,SrcLoss,Sum,sMeanPktSz,Max,dTtl,label
0.0,0.021068,4941.0,800.0,0.0,0.0,0.0,31872.0,0.0,16.707369,0.0,0.359123,62.0,62592.0,0.0,36.199299,0.0,0.0,1721542400.0,0.0,0.0,0.086899,0.0,0.0,7.0,0.359123,0.0,0.0,109644.890625,15281.672852,0.359123,0.0,0.0,7.0,-0.0,705.857117,16.707369,0.0,0.0,0.0,0.0,5741.0,14.0,0.0,94363.210938,0.0,0.0,0.107967,0.0,0.0,0.359123,114.285713,0.359123,64.0,HTTP
0.0,0.036115,2412.0,734.0,0.0,0.0,0.0,31872.0,0.0,14.742826,0.0,0.339148,62.0,63104.0,0.0,29.485651,0.0,0.0,1721542400.0,0.0,0.0,0.08734,0.0,0.0,5.0,0.339148,0.0,0.0,59962.019531,14436.174805,0.339148,0.0,0.0,6.0,-0.0,482.399994,11.79426,0.0,0.0,0.0,0.0,3146.0,11.0,0.0,45525.84375,0.0,0.0,0.123455,0.0,0.0,0.339148,122.333336,0.339148,64.0,HTTP
0.0,0.036115,6028.0,804.0,0.0,0.0,0.0,31872.0,0.0,16.939295,0.0,0.354206,62.0,60672.0,0.0,36.701805,0.0,0.0,1721542400.0,0.0,0.0,0.08734,0.0,0.0,7.0,0.354206,0.0,0.0,132284.609375,15584.151367,0.354206,0.0,0.0,7.0,-0.0,861.142883,16.939295,0.0,0.0,0.0,0.0,6832.0,14.0,0.0,116700.453125,0.0,0.0,0.123455,0.0,0.0,0.354206,114.85714,0.354206,64.0,HTTP
0.0,0.036115,4067.0,737.0,0.0,0.0,0.0,31872.0,0.0,11.605398,0.0,0.430834,62.0,62080.0,0.0,25.531876,0.0,0.0,1721542400.0,0.0,0.0,0.08734,0.0,0.0,6.0,0.430834,0.0,0.0,74367.390625,11419.711914,0.430834,0.0,0.0,6.0,-0.0,677.833313,11.605398,0.0,0.0,0.0,0.0,4804.0,12.0,0.0,62947.679688,0.0,0.0,0.123455,0.0,0.0,0.430834,122.833336,0.430834,64.0,HTTP
0.0,0.035594,6393.0,731.0,0.0,0.0,0.0,31872.0,0.0,11.608227,0.0,0.430729,62.0,60672.0,0.0,27.859745,0.0,0.0,1721542400.0,0.0,0.0,0.087919,0.0,0.0,7.0,0.430729,0.0,0.0,113110.5625,11329.629883,0.430729,0.0,0.0,6.0,-0.0,913.285706,13.929873,0.0,0.0,0.0,0.0,7124.0,13.0,0.0,101780.9375,0.0,0.0,0.123513,0.0,0.0,0.430729,121.833336,0.430729,64.0,HTTP
0.0,0.035594,5180.0,735.0,0.0,0.0,0.0,31872.0,0.0,11.61945,0.0,0.430313,62.0,61056.0,0.0,27.886679,0.0,0.0,1721542400.0,0.0,0.0,0.087919,0.0,0.0,7.0,0.430313,0.0,0.0,93940.921875,11396.355469,0.430313,0.0,0.0,6.0,-0.0,740.0,13.943339,0.0,0.0,0.0,0.0,5915.0,13.0,0.0,82544.570312,0.0,0.0,0.123513,0.0,0.0,0.430313,122.5,0.430313,64.0,HTTP
0.0,0.020201,1755.0,543.0,0.0,0.0,0.0,31872.0,0.0,2.019064,0.0,0.990558,62.0,64256.0,0.0,6.057192,0.0,0.0,1721542400.0,0.0,0.0,0.133394,0.0,0.0,4.0,0.990558,0.0,0.0,13560.033203,2923.604492,0.990558,0.0,0.0,3.0,-0.0,438.75,3.028596,0.0,0.0,0.0,0.0,2298.0,7.0,0.0,10636.428711,0.0,0.0,0.153595,0.0,0.0,0.990558,181.0,0.990558,64.0,HTTP
0.0,0.036115,66.0,66.0,0.0,0.0,0.0,31872.0,0.0,0.0,0.0,0.012695,62.0,63104.0,0.0,78.771172,0.0,0.0,1721542400.0,0.0,0.0,0.08734,0.0,0.0,1.0,0.012695,0.0,0.0,0.0,0.0,0.012695,0.0,0.0,1.0,-0.0,66.0,0.0,0.0,0.0,0.0,0.0,132.0,2.0,0.0,0.0,0.0,0.0,0.123455,1.0,0.0,0.012695,66.0,0.012695,64.0,HTTP
0.0,0.036115,66.0,66.0,0.0,0.0,0.0,31872.0,0.0,0.0,0.0,0.012324,62.0,60672.0,0.0,81.142487,0.0,0.0,1721542400.0,0.0,0.0,0.08734,0.0,0.0,1.0,0.012324,0.0,0.0,0.0,0.0,0.012324,0.0,0.0,1.0,-0.0,66.0,0.0,0.0,0.0,0.0,0.0,132.0,2.0,0.0,0.0,0.0,0.0,0.123455,1.0,0.0,0.012324,66.0,0.012324,64.0,HTTP
0.0,0.035594,66.0,66.0,0.0,0.0,0.0,31872.0,0.0,0.0,0.0,0.012324,62.0,61056.0,0.0,81.142487,0.0,0.0,1721542400.0,0.0,0.0,0.087919,0.0,0.0,1.0,0.012324,0.0,0.0,0.0,0.0,0.012324,0.0,0.0,1.0,-0.0,66.0,0.0,0.0,0.0,0.0,0.0,132.0,2.0,0.0,0.0,0.0,0.0,0.123513,1.0,0.0,0.012324,66.0,0.012324,64.0,HTTP
