application,window,seed,partition,level,cluster,training_mapped_level,count
SSH,1,21,validation,Low,0,High,38
SSH,1,21,validation,Low,1,Low,1201
SSH,1,21,validation,Low,2,Medium,0
SSH,1,21,validation,Medium,0,High,169
SSH,1,21,validation,Medium,1,Low,310
SSH,1,21,validation,Medium,2,Medium,16
SSH,1,21,validation,High,0,High,641
SSH,1,21,validation,High,1,Low,141
SSH,1,21,validation,High,2,Medium,76
SSH,1,42,train,Low,0,Low,3465
SSH,1,42,train,Low,1,High,29
SSH,1,42,train,Low,2,Medium,419
SSH,1,42,train,Medium,0,Low,703
SSH,1,42,train,Medium,1,High,194
SSH,1,42,train,Medium,2,Medium,784
SSH,1,42,train,High,0,Low,309
SSH,1,42,train,High,1,High,889
SSH,1,42,train,High,2,Medium,1572
SSH,1,42,validation,Low,0,Low,1174
SSH,1,42,validation,Low,1,High,4
SSH,1,42,validation,Low,2,Medium,61
SSH,1,42,validation,Medium,0,Low,242
SSH,1,42,validation,Medium,1,High,29
SSH,1,42,validation,Medium,2,Medium,224
SSH,1,42,validation,High,0,Low,75
SSH,1,42,validation,High,1,High,135
SSH,1,42,validation,High,2,Medium,648
SSH,1,84,train,Low,0,Low,3524
SSH,1,84,train,Low,1,High,360
SSH,1,84,train,Low,2,Medium,29
SSH,1,84,train,Medium,0,Low,817
SSH,1,84,train,Medium,1,High,681
SSH,1,84,train,Medium,2,Medium,183
SSH,1,84,train,High,0,Low,353
SSH,1,84,train,High,1,High,1628
SSH,1,84,train,High,2,Medium,789
SSH,1,84,validation,Low,0,Low,1193
SSH,1,84,validation,Low,1,High,42
SSH,1,84,validation,Low,2,Medium,4
SSH,1,84,validation,Medium,0,Low,274
SSH,1,84,validation,Medium,1,High,200
SSH,1,84,validation,Medium,2,Medium,21
SSH,1,84,validation,High,0,Low,109
SSH,1,84,validation,High,1,High,649
SSH,1,84,validation,High,2,Medium,100
SSH,1,123,train,Low,0,Low,3472
SSH,1,123,train,Low,1,High,29
SSH,1,123,train,Low,2,Medium,412
SSH,1,123,train,Medium,0,Low,698
SSH,1,123,train,Medium,1,High,189
SSH,1,123,train,Medium,2,Medium,794
SSH,1,123,train,High,0,Low,313
SSH,1,123,train,High,1,High,869
SSH,1,123,train,High,2,Medium,1588
SSH,1,123,validation,Low,0,Low,1178
SSH,1,123,validation,Low,1,High,4
SSH,1,123,validation,Low,2,Medium,57
SSH,1,123,validation,Medium,0,Low,250
SSH,1,123,validation,Medium,1,High,25
SSH,1,123,validation,Medium,2,Medium,220
SSH,1,123,validation,High,0,Low,74
SSH,1,123,validation,High,1,High,121
SSH,1,123,validation,High,2,Medium,663
SSH,3,0,train,Low,0,Low,3677
SSH,3,0,train,Low,1,High,81
SSH,3,0,train,Low,2,Medium,155
SSH,3,0,train,Medium,0,Low,1096
SSH,3,0,train,Medium,1,High,313
SSH,3,0,train,Medium,2,Medium,272
SSH,3,0,train,High,0,Low,692
SSH,3,0,train,High,1,High,1352
SSH,3,0,train,High,2,Medium,726
SSH,3,0,validation,Low,0,Low,1225
SSH,3,0,validation,Low,1,High,2
SSH,3,0,validation,Low,2,Medium,12
SSH,3,0,validation,Medium,0,Low,394
SSH,3,0,validation,Medium,1,High,39
SSH,3,0,validation,Medium,2,Medium,62
SSH,3,0,validation,High,0,Low,249
SSH,3,0,validation,High,1,High,346
SSH,3,0,validation,High,2,Medium,263
SSH,3,21,train,Low,0,Low,3607
SSH,3,21,train,Low,1,High,283
SSH,3,21,train,Low,2,Medium,23
SSH,3,21,train,Medium,0,Low,900
SSH,3,21,train,Medium,1,High,633
SSH,3,21,train,Medium,2,Medium,148
SSH,3,21,train,High,0,Low,397
SSH,3,21,train,High,1,High,1783
SSH,3,21,train,High,2,Medium,590
SSH,3,21,validation,Low,0,Low,1218
SSH,3,21,validation,Low,1,High,21
SSH,3,21,validation,Low,2,Medium,0
SSH,3,21,validation,Medium,0,Low,336
SSH,3,21,validation,Medium,1,High,147
SSH,3,21,validation,Medium,2,Medium,12
SSH,3,21,validation,High,0,Low,125
SSH,3,21,validation,High,1,High,682
SSH,3,21,validation,High,2,Medium,51
SSH,3,42,train,Low,0,High,307
SSH,3,42,train,Low,1,Low,3581
SSH,3,42,train,Low,2,Medium,25
SSH,3,42,train,Medium,0,High,656
SSH,3,42,train,Medium,1,Low,862
SSH,3,42,train,Medium,2,Medium,163
SSH,3,42,train,High,0,High,1758
SSH,3,42,train,High,1,Low,358
SSH,3,42,train,High,2,Medium,654
SSH,3,42,validation,Low,0,High,27
SSH,3,42,validation,Low,1,Low,1212
SSH,3,42,validation,Low,2,Medium,0
SSH,3,42,validation,Medium,0,High,163
SSH,3,42,validation,Medium,1,Low,318
SSH,3,42,validation,Medium,2,Medium,14
SSH,3,42,validation,High,0,High,687
SSH,3,42,validation,High,1,Low,108
SSH,3,42,validation,High,2,Medium,63
SSH,3,84,train,Low,0,High,318
SSH,3,84,train,Low,1,Low,3570
SSH,3,84,train,Low,2,Medium,25
SSH,3,84,train,Medium,0,High,680
SSH,3,84,train,Medium,1,Low,832
SSH,3,84,train,Medium,2,Medium,169
SSH,3,84,train,High,0,High,1708
SSH,3,84,train,High,1,Low,346
SSH,3,84,train,High,2,Medium,716
SSH,3,84,validation,Low,0,High,29
SSH,3,84,validation,Low,1,Low,1208
SSH,3,84,validation,Low,2,Medium,2
SSH,3,84,validation,Medium,0,High,172
SSH,3,84,validation,Medium,1,Low,306
SSH,3,84,validation,Medium,2,Medium,17
SSH,3,84,validation,High,0,High,688
SSH,3,84,validation,High,1,Low,98
SSH,3,84,validation,High,2,Medium,72
SSH,3,123,train,Low,0,Low,3563
SSH,3,123,train,Low,1,Medium,22
SSH,3,123,train,Low,2,High,328
SSH,3,123,train,Medium,0,Low,839
SSH,3,123,train,Medium,1,Medium,164
SSH,3,123,train,Medium,2,High,678
SSH,3,123,train,High,0,Low,344
SSH,3,123,train,High,1,Medium,759
SSH,3,123,train,High,2,High,1667
SSH,3,123,validation,Low,0,Low,1208
SSH,3,123,validation,Low,1,Medium,2
SSH,3,123,validation,Low,2,High,29
SSH,3,123,validation,Medium,0,Low,311
SSH,3,123,validation,Medium,1,Medium,17
SSH,3,123,validation,Medium,2,High,167
SSH,3,123,validation,High,0,Low,103
SSH,3,123,validation,High,1,Medium,86
SSH,3,123,validation,High,2,High,669
SSH,5,0,train,Low,0,Low,3351
SSH,5,0,train,Low,1,High,38
SSH,5,0,train,Low,2,Medium,524
SSH,5,0,train,Medium,0,Low,558
SSH,5,0,train,Medium,1,High,216
SSH,5,0,train,Medium,2,Medium,907
SSH,5,0,train,High,0,Low,185
SSH,5,0,train,High,1,High,1155
SSH,5,0,train,High,2,Medium,1430
SSH,5,0,validation,Low,0,Low,1160
SSH,5,0,validation,Low,1,High,0
SSH,5,0,validation,Low,2,Medium,79
SSH,5,0,validation,Medium,0,Low,177
SSH,5,0,validation,Medium,1,High,23
SSH,5,0,validation,Medium,2,Medium,295
SSH,5,0,validation,High,0,Low,35
SSH,5,0,validation,High,1,High,192
SSH,5,0,validation,High,2,Medium,631
SSH,5,21,train,Low,0,Low,3524
SSH,5,21,train,Low,1,High,32
SSH,5,21,train,Low,2,Medium,357
SSH,5,21,train,Medium,0,Low,756
SSH,5,21,train,Medium,1,High,195
SSH,5,21,train,Medium,2,Medium,730
SSH,5,21,train,High,0,Low,255
SSH,5,21,train,High,1,High,877
SSH,5,21,train,High,2,Medium,1638
SSH,5,21,validation,Low,0,Low,1210
SSH,5,21,validation,Low,1,High,0
SSH,5,21,validation,Low,2,Medium,29
SSH,5,21,validation,Medium,0,Low,281
SSH,5,21,validation,Medium,1,High,19
SSH,5,21,validation,Medium,2,Medium,195
SSH,5,21,validation,High,0,Low,53
SSH,5,21,validation,High,1,High,107
SSH,5,21,validation,High,2,Medium,698
SSH,5,42,train,Low,0,High,348
SSH,5,42,train,Low,1,Low,3542
SSH,5,42,train,Low,2,Medium,23
SSH,5,42,train,Medium,0,High,737
SSH,5,42,train,Medium,1,Low,783
SSH,5,42,train,Medium,2,Medium,161
SSH,5,42,train,High,0,High,1758
SSH,5,42,train,High,1,Low,273
SSH,5,42,train,High,2,Medium,739
SSH,5,42,validation,Low,0,High,25
SSH,5,42,validation,Low,1,Low,1214
SSH,5,42,validation,Low,2,Medium,0
SSH,5,42,validation,Medium,0,High,181
SSH,5,42,validation,Medium,1,Low,299
SSH,5,42,validation,Medium,2,Medium,15
SSH,5,42,validation,High,0,High,720
SSH,5,42,validation,High,1,Low,66
SSH,5,42,validation,High,2,Medium,72
SSH,5,84,train,Low,0,Low,3576
SSH,5,84,train,Low,1,High,316
SSH,5,84,train,Low,2,Medium,21
SSH,5,84,train,Medium,0,Low,835
SSH,5,84,train,Medium,1,High,695
SSH,5,84,train,Medium,2,Medium,151
SSH,5,84,train,High,0,Low,304
SSH,5,84,train,High,1,High,1811
SSH,5,84,train,High,2,Medium,655
SSH,5,84,validation,Low,0,Low,1219
SSH,5,84,validation,Low,1,High,20
SSH,5,84,validation,Low,2,Medium,0
SSH,5,84,validation,Medium,0,Low,317
SSH,5,84,validation,Medium,1,High,167
SSH,5,84,validation,Medium,2,Medium,11
SSH,5,84,validation,High,0,Low,85
SSH,5,84,validation,High,1,High,720
SSH,5,84,validation,High,2,Medium,53
SSH,5,123,train,Low,0,Medium,24
SSH,5,123,train,Low,1,Low,3560
SSH,5,123,train,Low,2,High,329
SSH,5,123,train,Medium,0,Medium,166
SSH,5,123,train,Medium,1,Low,814
SSH,5,123,train,Medium,2,High,701
SSH,5,123,train,High,0,Medium,725
SSH,5,123,train,High,1,Low,285
SSH,5,123,train,High,2,High,1760
SSH,5,123,validation,Low,0,Medium,0
SSH,5,123,validation,Low,1,Low,1218
SSH,5,123,validation,Low,2,High,21
SSH,5,123,validation,Medium,0,Medium,17
SSH,5,123,validation,Medium,1,Low,307
SSH,5,123,validation,Medium,2,High,171
SSH,5,123,validation,High,0,Medium,71
SSH,5,123,validation,High,1,Low,73
SSH,5,123,validation,High,2,High,714
SSH,10,0,train,Low,0,Medium,548
SSH,10,0,train,Low,1,Low,3338
SSH,10,0,train,Low,2,High,27
SSH,10,0,train,Medium,0,Medium,922
SSH,10,0,train,Medium,1,Low,526
SSH,10,0,train,Medium,2,High,233
SSH,10,0,train,High,0,Medium,1425
SSH,10,0,train,High,1,Low,149
SSH,10,0,train,High,2,High,1196
SSH,10,0,validation,Low,0,Medium,55
SSH,10,0,validation,Low,1,Low,1184
SSH,10,0,validation,Low,2,High,0
SSH,10,0,validation,Medium,0,Medium,290
SSH,10,0,validation,Medium,1,Low,182
SSH,10,0,validation,Medium,2,High,23
SSH,10,0,validation,High,0,Medium,674
SSH,10,0,validation,High,1,Low,18
SSH,10,0,validation,High,2,High,166
SSH,10,21,train,Low,0,Low,3193
SSH,10,21,train,Low,1,High,41
SSH,10,21,train,Low,2,Medium,679
SSH,10,21,train,Medium,0,Low,403
SSH,10,21,train,Medium,1,High,254
SSH,10,21,train,Medium,2,Medium,1024
SSH,10,21,train,High,0,Low,118
SSH,10,21,train,High,1,High,1393
SSH,10,21,train,High,2,Medium,1259
SSH,10,21,validation,Low,0,Low,1151
SSH,10,21,validation,Low,1,High,0
SSH,10,21,validation,Low,2,Medium,88
SSH,10,21,validation,Medium,0,Low,112
SSH,10,21,validation,Medium,1,High,26
SSH,10,21,validation,Medium,2,Medium,357
SSH,10,21,validation,High,0,Low,15
SSH,10,21,validation,High,1,High,251
SSH,10,21,validation,High,2,Medium,592
SSH,10,42,train,Low,0,Medium,444
SSH,10,42,train,Low,1,Low,3447
SSH,10,42,train,Low,2,High,22
SSH,10,42,train,Medium,0,Medium,870
SSH,10,42,train,Medium,1,Low,604
SSH,10,42,train,Medium,2,High,207
SSH,10,42,train,High,0,Medium,1615
SSH,10,42,train,High,1,Low,163
SSH,10,42,train,High,2,High,992
SSH,10,42,validation,Low,0,Medium,31
SSH,10,42,validation,Low,1,Low,1208
SSH,10,42,validation,Low,2,High,0
SSH,10,42,validation,Medium,0,Medium,232
SSH,10,42,validation,Medium,1,Low,246
SSH,10,42,validation,Medium,2,High,17
SSH,10,42,validation,High,0,Medium,733
SSH,10,42,validation,High,1,Low,22
SSH,10,42,validation,High,2,High,103
SSH,10,84,train,Low,0,Low,3544
SSH,10,84,train,Low,1,Medium,30
SSH,10,84,train,Low,2,High,339
SSH,10,84,train,Medium,0,Low,731
SSH,10,84,train,Medium,1,Medium,211
SSH,10,84,train,Medium,2,High,739
SSH,10,84,train,High,0,Low,194
SSH,10,84,train,High,1,Medium,845
SSH,10,84,train,High,2,High,1731
SSH,10,84,validation,Low,0,Low,1228
SSH,10,84,validation,Low,1,Medium,0
SSH,10,84,validation,Low,2,High,11
SSH,10,84,validation,Medium,0,Low,280
SSH,10,84,validation,Medium,1,Medium,18
SSH,10,84,validation,Medium,2,High,197
SSH,10,84,validation,High,0,Low,29
SSH,10,84,validation,High,1,Medium,69
SSH,10,84,validation,High,2,High,760
SSH,10,123,train,Low,0,High,13
SSH,10,123,train,Low,1,Low,3521
SSH,10,123,train,Low,2,Medium,379
SSH,10,123,train,Medium,0,High,177
SSH,10,123,train,Medium,1,Low,704
SSH,10,123,train,Medium,2,Medium,800
SSH,10,123,train,High,0,High,856
SSH,10,123,train,High,1,Low,184
SSH,10,123,train,High,2,Medium,1730
SSH,10,123,validation,Low,0,High,0
SSH,10,123,validation,Low,1,Low,1227
SSH,10,123,validation,Low,2,Medium,12
SSH,10,123,validation,Medium,0,High,11
SSH,10,123,validation,Medium,1,Low,275
SSH,10,123,validation,Medium,2,Medium,209
SSH,10,123,validation,High,0,High,78
SSH,10,123,validation,High,1,Low,26
SSH,10,123,validation,High,2,Medium,754
SSH,20,0,train,Low,0,Low,3270
SSH,20,0,train,Low,1,High,5
SSH,20,0,train,Low,2,Medium,638
SSH,20,0,train,Medium,0,Low,500
SSH,20,0,train,Medium,1,High,226
SSH,20,0,train,Medium,2,Medium,955
SSH,20,0,train,High,0,Low,100
SSH,20,0,train,High,1,High,1246
SSH,20,0,train,High,2,Medium,1424
SSH,20,0,validation,Low,0,Low,1219
SSH,20,0,validation,Low,1,High,0
SSH,20,0,validation,Low,2,Medium,20
SSH,20,0,validation,Medium,0,Low,167
SSH,20,0,validation,Medium,1,High,11
SSH,20,0,validation,Medium,2,Medium,317
SSH,20,0,validation,High,0,Low,7
SSH,20,0,validation,High,1,High,138
SSH,20,0,validation,High,2,Medium,713
SSH,20,21,train,Low,0,Low,3476
SSH,20,21,train,Low,1,Medium,434
SSH,20,21,train,Low,2,High,3
SSH,20,21,train,Medium,0,Low,655
SSH,20,21,train,Medium,1,Medium,826
SSH,20,21,train,Medium,2,High,200
SSH,20,21,train,High,0,Low,123
SSH,20,21,train,High,1,Medium,1620
SSH,20,21,train,High,2,High,1027
SSH,20,21,validation,Low,0,Low,1223
SSH,20,21,validation,Low,1,Medium,16
SSH,20,21,validation,Low,2,High,0
SSH,20,21,validation,Medium,0,Low,248
SSH,20,21,validation,Medium,1,Medium,237
SSH,20,21,validation,Medium,2,High,10
SSH,20,21,validation,High,0,Low,11
SSH,20,21,validation,High,1,Medium,771
SSH,20,21,validation,High,2,High,76
SSH,20,42,train,Low,0,Low,3427
SSH,20,42,train,Low,1,Medium,481
SSH,20,42,train,Low,2,High,5
SSH,20,42,train,Medium,0,Low,608
SSH,20,42,train,Medium,1,Medium,863
SSH,20,42,train,Medium,2,High,210
SSH,20,42,train,High,0,Low,117
SSH,20,42,train,High,1,Medium,1564
SSH,20,42,train,High,2,High,1089
SSH,20,42,validation,Low,0,Low,1220
SSH,20,42,validation,Low,1,Medium,19
SSH,20,42,validation,Low,2,High,0
SSH,20,42,validation,Medium,0,Low,234
SSH,20,42,validation,Medium,1,Medium,250
SSH,20,42,validation,Medium,2,High,11
SSH,20,42,validation,High,0,Low,10
SSH,20,42,validation,High,1,Medium,753
SSH,20,42,validation,High,2,High,95
SSH,20,84,train,Low,0,Medium,492
SSH,20,84,train,Low,1,Low,3416
SSH,20,84,train,Low,2,High,5
SSH,20,84,train,Medium,0,Medium,887
SSH,20,84,train,Medium,1,Low,583
SSH,20,84,train,Medium,2,High,211
SSH,20,84,train,High,0,Medium,1543
SSH,20,84,train,High,1,Low,116
SSH,20,84,train,High,2,High,1111
SSH,20,84,validation,Low,0,Medium,19
SSH,20,84,validation,Low,1,Low,1220
SSH,20,84,validation,Low,2,High,0
SSH,20,84,validation,Medium,0,Medium,255
SSH,20,84,validation,Medium,1,Low,229
SSH,20,84,validation,Medium,2,High,11
SSH,20,84,validation,High,0,Medium,747
SSH,20,84,validation,High,1,Low,9
SSH,20,84,validation,High,2,High,102
SSH,20,123,train,Low,0,High,4
SSH,20,123,train,Low,1,Low,3457
SSH,20,123,train,Low,2,Medium,452
SSH,20,123,train,Medium,0,High,213
SSH,20,123,train,Medium,1,Low,632
SSH,20,123,train,Medium,2,Medium,836
SSH,20,123,train,High,0,High,1096
SSH,20,123,train,High,1,Low,122
SSH,20,123,train,High,2,Medium,1552
SSH,20,123,validation,Low,0,High,0
SSH,20,123,validation,Low,1,Low,1223
SSH,20,123,validation,Low,2,Medium,16
SSH,20,123,validation,Medium,0,High,11
SSH,20,123,validation,Medium,1,Low,237
SSH,20,123,validation,Medium,2,Medium,247
SSH,20,123,validation,High,0,High,99
SSH,20,123,validation,High,1,Low,11
SSH,20,123,validation,High,2,Medium,748
SSH,50,0,train,Low,0,Low,2942
SSH,50,0,train,Low,1,High,0
SSH,50,0,train,Low,2,Medium,971
SSH,50,0,train,Medium,0,Low,323
SSH,50,0,train,Medium,1,High,364
SSH,50,0,train,Medium,2,Medium,994
SSH,50,0,train,High,0,Low,3
SSH,50,0,train,High,1,High,1760
SSH,50,0,train,High,2,Medium,1007
SSH,50,0,validation,Low,0,Low,1214
SSH,50,0,validation,Low,1,High,0
SSH,50,0,validation,Low,2,Medium,25
SSH,50,0,validation,Medium,0,Low,31
SSH,50,0,validation,Medium,1,High,0
SSH,50,0,validation,Medium,2,Medium,464
SSH,50,0,validation,High,0,Low,0
SSH,50,0,validation,High,1,High,327
SSH,50,0,validation,High,2,Medium,531
SSH,50,21,train,Low,0,High,0
SSH,50,21,train,Low,1,Low,2647
SSH,50,21,train,Low,2,Medium,1266
SSH,50,21,train,Medium,0,High,441
SSH,50,21,train,Medium,1,Low,86
SSH,50,21,train,Medium,2,Medium,1154
SSH,50,21,train,High,0,High,2236
SSH,50,21,train,High,1,Low,0
SSH,50,21,train,High,2,Medium,534
SSH,50,21,validation,Low,0,High,0
SSH,50,21,validation,Low,1,Low,1075
SSH,50,21,validation,Low,2,Medium,164
SSH,50,21,validation,Medium,0,High,0
SSH,50,21,validation,Medium,1,Low,0
SSH,50,21,validation,Medium,2,Medium,495
SSH,50,21,validation,High,0,High,610
SSH,50,21,validation,High,1,Low,0
SSH,50,21,validation,High,2,Medium,248
SSH,50,42,train,Low,0,High,0
SSH,50,42,train,Low,1,Low,3165
SSH,50,42,train,Low,2,Medium,748
SSH,50,42,train,Medium,0,High,311
SSH,50,42,train,Medium,1,Low,435
SSH,50,42,train,Medium,2,Medium,935
SSH,50,42,train,High,0,High,1627
SSH,50,42,train,High,1,Low,10
SSH,50,42,train,High,2,Medium,1133
SSH,50,42,validation,Low,0,High,0
SSH,50,42,validation,Low,1,Low,1239
SSH,50,42,validation,Low,2,Medium,0
SSH,50,42,validation,Medium,0,High,0
SSH,50,42,validation,Medium,1,Low,93
SSH,50,42,validation,Medium,2,Medium,402
SSH,50,42,validation,High,0,High,237
SSH,50,42,validation,High,1,Low,0
SSH,50,42,validation,High,2,Medium,621
SSH,50,84,train,Low,0,High,0
SSH,50,84,train,Low,1,Low,3549
SSH,50,84,train,Low,2,Medium,364
SSH,50,84,train,Medium,0,High,212
SSH,50,84,train,Medium,1,Low,650
SSH,50,84,train,Medium,2,Medium,819
SSH,50,84,train,High,0,High,1118
SSH,50,84,train,High,1,Low,52
SSH,50,84,train,High,2,Medium,1600
SSH,50,84,validation,Low,0,High,0
SSH,50,84,validation,Low,1,Low,1239
SSH,50,84,validation,Low,2,Medium,0
SSH,50,84,validation,Medium,0,High,0
SSH,50,84,validation,Medium,1,Low,269
SSH,50,84,validation,Medium,2,Medium,226
SSH,50,84,validation,High,0,High,122
SSH,50,84,validation,High,1,Low,0
SSH,50,84,validation,High,2,Medium,736
SSH,50,123,train,Low,0,High,0
SSH,50,123,train,Low,1,Medium,945
SSH,50,123,train,Low,2,Low,2968
SSH,50,123,train,Medium,0,High,348
SSH,50,123,train,Medium,1,Medium,1005
SSH,50,123,train,Medium,2,Low,328
SSH,50,123,train,High,0,High,1771
SSH,50,123,train,High,1,Medium,995
SSH,50,123,train,High,2,Low,4
SSH,50,123,validation,Low,0,High,0
SSH,50,123,validation,Low,1,Medium,24
SSH,50,123,validation,Low,2,Low,1215
SSH,50,123,validation,Medium,0,High,0
SSH,50,123,validation,Medium,1,Medium,455
SSH,50,123,validation,Medium,2,Low,40
SSH,50,123,validation,High,0,High,333
SSH,50,123,validation,High,1,Medium,525
SSH,50,123,validation,High,2,Low,0
SSH,100,0,train,Low,0,Low,3913
SSH,100,0,train,Low,1,High,0
SSH,100,0,train,Low,2,Medium,0
SSH,100,0,train,Medium,0,Low,853
SSH,100,0,train,Medium,1,High,560
SSH,100,0,train,Medium,2,Medium,268
SSH,100,0,train,High,0,Low,106
SSH,100,0,train,High,1,High,2139
SSH,100,0,train,High,2,Medium,525
SSH,100,0,validation,Low,0,Low,1239
SSH,100,0,validation,Low,1,High,0
SSH,100,0,validation,Low,2,Medium,0
SSH,100,0,validation,Medium,0,Low,460
SSH,100,0,validation,Medium,1,High,0
SSH,100,0,validation,Medium,2,Medium,35
SSH,100,0,validation,High,0,Low,0
SSH,100,0,validation,High,1,High,692
SSH,100,0,validation,High,2,Medium,166
SSH,100,21,train,Low,0,High,0
SSH,100,21,train,Low,1,Low,2938
SSH,100,21,train,Low,2,Medium,975
SSH,100,21,train,Medium,0,High,470
SSH,100,21,train,Medium,1,Low,311
SSH,100,21,train,Medium,2,Medium,900
SSH,100,21,train,High,0,High,2050
SSH,100,21,train,High,1,Low,0
SSH,100,21,train,High,2,Medium,720
SSH,100,21,validation,Low,0,High,0
SSH,100,21,validation,Low,1,Low,1234
SSH,100,21,validation,Low,2,Medium,5
SSH,100,21,validation,Medium,0,High,0
SSH,100,21,validation,Medium,1,Low,3
SSH,100,21,validation,Medium,2,Medium,492
SSH,100,21,validation,High,0,High,431
SSH,100,21,validation,High,1,Low,0
SSH,100,21,validation,High,2,Medium,427
SSH,100,42,train,Low,0,High,0
SSH,100,42,train,Low,1,Medium,1544
SSH,100,42,train,Low,2,Low,2369
SSH,100,42,train,Medium,0,High,580
SSH,100,42,train,Medium,1,Medium,1054
SSH,100,42,train,Medium,2,Low,47
SSH,100,42,train,High,0,High,2354
SSH,100,42,train,High,1,Medium,416
SSH,100,42,train,High,2,Low,0
SSH,100,42,validation,Low,0,High,0
SSH,100,42,validation,Low,1,Medium,85
SSH,100,42,validation,Low,2,Low,1154
SSH,100,42,validation,Medium,0,High,0
SSH,100,42,validation,Medium,1,Medium,495
SSH,100,42,validation,Medium,2,Low,0
SSH,100,42,validation,High,0,High,647
SSH,100,42,validation,High,1,Medium,211
SSH,100,42,validation,High,2,Low,0
SSH,100,84,train,Low,0,Low,3033
SSH,100,84,train,Low,1,Medium,880
SSH,100,84,train,Low,2,High,0
SSH,100,84,train,Medium,0,Low,403
SSH,100,84,train,Medium,1,Medium,818
SSH,100,84,train,Medium,2,High,460
SSH,100,84,train,High,0,Low,0
SSH,100,84,train,High,1,Medium,848
SSH,100,84,train,High,2,High,1922
SSH,100,84,validation,Low,0,Low,1239
SSH,100,84,validation,Low,1,Medium,0
SSH,100,84,validation,Low,2,High,0
SSH,100,84,validation,Medium,0,Low,33
SSH,100,84,validation,Medium,1,Medium,462
SSH,100,84,validation,Medium,2,High,0
SSH,100,84,validation,High,0,Low,0
SSH,100,84,validation,High,1,Medium,554
SSH,100,84,validation,High,2,High,304
SSH,100,123,train,Low,0,High,0
SSH,100,123,train,Low,1,Low,3913
SSH,100,123,train,Low,2,Medium,0
SSH,100,123,train,Medium,0,High,567
SSH,100,123,train,Medium,1,Low,848
SSH,100,123,train,Medium,2,Medium,266
SSH,100,123,train,High,0,High,2160
SSH,100,123,train,High,1,Low,87
SSH,100,123,train,High,2,Medium,523
SSH,100,123,validation,Low,0,High,0
SSH,100,123,validation,Low,1,Low,1239
SSH,100,123,validation,Low,2,Medium,0
SSH,100,123,validation,Medium,0,High,0
SSH,100,123,validation,Medium,1,Low,460
SSH,100,123,validation,Medium,2,Medium,35
SSH,100,123,validation,High,0,High,692
SSH,100,123,validation,High,1,Low,0
SSH,100,123,validation,High,2,Medium,166
Video,1,0,train,Low,0,High,17
Video,1,0,train,Low,1,Low,4932
Video,1,0,train,Low,2,Medium,224
Video,1,0,train,Medium,0,High,402
Video,1,0,train,Medium,1,Low,1094
Video,1,0,train,Medium,2,Medium,1601
Video,1,0,train,High,0,High,717
Video,1,0,train,High,1,Low,1160
Video,1,0,train,High,2,Medium,1342
Video,1,0,validation,Low,0,High,4
Video,1,0,validation,Low,1,Low,1463
Video,1,0,validation,Low,2,Medium,191
Video,1,0,validation,Medium,0,High,210
Video,1,0,validation,Medium,1,Low,292
Video,1,0,validation,Medium,2,Medium,464
Video,1,0,validation,High,0,High,158
Video,1,0,validation,High,1,Low,340
Video,1,0,validation,High,2,Medium,509
Video,1,21,train,Low,0,Medium,377
Video,1,21,train,Low,1,Low,4791
Video,1,21,train,Low,2,High,5
Video,1,21,train,Medium,0,Medium,1810
Video,1,21,train,Medium,1,Low,964
Video,1,21,train,Medium,2,High,323
Video,1,21,train,High,0,Medium,1708
Video,1,21,train,High,1,Low,965
Video,1,21,train,High,2,High,546
Video,1,21,validation,Low,0,Medium,269
Video,1,21,validation,Low,1,Low,1387
Video,1,21,validation,Low,2,High,2
Video,1,21,validation,Medium,0,Medium,544
Video,1,21,validation,Medium,1,Low,261
Video,1,21,validation,Medium,2,High,161
Video,1,21,validation,High,0,Medium,606
Video,1,21,validation,High,1,Low,266
Video,1,21,validation,High,2,High,135
Video,1,42,train,Low,0,Low,4680
Video,1,42,train,Low,1,Medium,488
Video,1,42,train,Low,2,High,5
Video,1,42,train,Medium,0,Low,855
Video,1,42,train,Medium,1,Medium,1826
Video,1,42,train,Medium,2,High,416
Video,1,42,train,High,0,Low,807
Video,1,42,train,High,1,Medium,1726
Video,1,42,train,High,2,High,686
Video,1,42,validation,Low,0,Low,1305
Video,1,42,validation,Low,1,Medium,349
Video,1,42,validation,Low,2,High,4
Video,1,42,validation,Medium,0,Low,235
Video,1,42,validation,Medium,1,Medium,527
Video,1,42,validation,Medium,2,High,204
Video,1,42,validation,High,0,Low,204
Video,1,42,validation,High,1,Medium,648
Video,1,42,validation,High,2,High,155
Video,1,84,train,Low,0,Low,4632
Video,1,84,train,Low,1,High,7
Video,1,84,train,Low,2,Medium,534
Video,1,84,train,Medium,0,Low,826
Video,1,84,train,Medium,1,High,478
Video,1,84,train,Medium,2,Medium,1793
Video,1,84,train,High,0,Low,755
Video,1,84,train,High,1,High,766
Video,1,84,train,High,2,Medium,1698
Video,1,84,validation,Low,0,Low,1282
Video,1,84,validation,Low,1,High,4
Video,1,84,validation,Low,2,Medium,372
Video,1,84,validation,Medium,0,Low,224
Video,1,84,validation,Medium,1,High,233
Video,1,84,validation,Medium,2,Medium,509
Video,1,84,validation,High,0,Low,192
Video,1,84,validation,High,1,High,192
Video,1,84,validation,High,2,Medium,623
Video,1,123,train,Low,0,Low,4549
Video,1,123,train,Low,1,High,15
Video,1,123,train,Low,2,Medium,609
