application,window,seed,partition,n,silhouette_n,ari,ami,mapped_balanced_accuracy,silhouette,occupied_clusters,recall_low,recall_medium,recall_high
SMTP,5,0,validation,2310,1000,0.11390304261492042,0.15959087360467675,0.5764837001950404,0.2192944355573153,3,0.3711340206185567,0.6459459459459459,0.7123711340206186
SMTP,5,21,train,7524,1000,0.3312957719715312,0.26929654780065315,0.5698923820932967,0.3662294757355488,3,0.8712584486643064,0.15749235474006115,0.6809263428755227
SMTP,5,21,validation,2310,1000,0.11517259925832901,0.15387696924224156,0.576492987833194,0.20844702092284725,3,0.31752577319587627,0.7243243243243244,0.6876288659793814
SMTP,5,42,train,7524,1000,0.33068528121702273,0.27107681410179474,0.5653439240502528,0.35479987553984366,3,0.8751206952043772,0.18501529051987767,0.6358957864265037
SMTP,5,42,validation,2310,1000,0.10316287356430888,0.13843834548252074,0.5791399647069749,0.18145905523446368,3,0.33608247422680415,0.7621621621621621,0.6391752577319587
SMTP,5,84,train,7524,1000,0.309116394683052,0.263037169331067,0.5682689592171666,0.288189609806025,3,0.8290955906018668,0.3845565749235474,0.4911547121260856
SMTP,5,84,validation,2310,1000,0.0748648307942986,0.12195231068191313,0.22422216030463452,0.13249100447918832,3,0.22989690721649483,0.11081081081081082,0.3319587628865979
SMTP,5,123,train,7524,1000,0.31317738879612894,0.2672440729076074,0.6180410997390852,0.2629346415712929,3,0.753781783070486,0.4847094801223242,0.6156320360244452
SMTP,5,123,validation,2310,1000,0.07598252847113135,0.12694040482122265,0.22484443206092689,0.11174904386810974,3,0.15360824742268042,0.062162162162162166,0.4587628865979381
SMTP,10,0,train,7524,1000,0.32819889074834574,0.27275864292724306,0.5639391251409234,0.33869404912324674,3,0.8509816543289347,0.21330275229357798,0.6275329688002573
SMTP,10,0,validation,2310,1000,0.12112892189541083,0.1536595873473012,0.5856784619671217,0.19397374200508255,3,0.2463917525773196,0.8405405405405405,0.6701030927835051
SMTP,10,21,train,7524,1000,0.33662131133429746,0.28974539431964336,0.6038514009674082,0.30718989954651715,3,0.8297392983585452,0.4350152905198777,0.5467996140238018
SMTP,10,21,validation,2310,1000,0.08530464840983813,0.1449181806567728,0.20603696479985137,0.14187082017797265,3,0.21649484536082475,0.04594594594594595,0.3556701030927835
SMTP,10,42,train,7524,1000,0.3914271731839286,0.30114285914221034,0.6092548209527654,0.38702076627738247,3,0.880270357257805,0.1536697247706422,0.7938243808298489
SMTP,10,42,validation,2310,1000,0.1220440017043833,0.1602456436094857,0.5829478963499583,0.22509174022208372,3,0.31030927835051547,0.6972972972972973,0.7412371134020619
SMTP,10,84,train,7524,1000,0.3221379272560378,0.2851196897639575,0.558457267513108,0.3246577942700032,3,0.8532346314773093,0.40978593272171254,0.41235123834030235
SMTP,10,84,validation,2310,1000,0.11348154141225474,0.1569885754279779,0.1942881025355252,0.16336468808217386,3,0.25051546391752577,0.0972972972972973,0.23505154639175257
SMTP,10,123,train,7524,1000,0.35466419246050923,0.29952062301199,0.5864349019432655,0.3786142528005,3,0.8915352429996781,0.3081039755351682,0.5596654872949501
SMTP,10,123,validation,2310,1000,0.061107390885441266,0.11141135582534836,0.3183523729915482,0.15066341991240906,3,0.36597938144329895,0.17567567567567569,0.4134020618556701
SMTP,20,0,train,7524,1000,0.3365697340690656,0.29646943620617733,0.5875976921006595,0.33007183915845784,3,0.8310267138719022,0.49464831804281345,0.43711804438726276
SMTP,20,0,validation,2310,1000,0.10780391286178154,0.16149881313069664,0.1599517042816012,0.16503839084412392,3,0.17938144329896907,0.032432432432432434,0.26804123711340205
SMTP,20,21,train,7524,1000,0.35989775924848544,0.31496256990870936,0.562238346366744,0.3780250006869338,3,0.8937882201480528,0.3837920489296636,0.4091347700225153
SMTP,20,21,validation,2310,1000,0.05955804221405308,0.09869153799991649,0.2770873966750256,0.16369639270652753,3,0.3247422680412371,0.24054054054054055,0.26597938144329897
SMTP,20,42,train,7524,1000,0.3712713356846629,0.30069561491920554,0.5903487257391139,0.3577473768577367,3,0.8619246861924686,0.1834862385321101,0.725635252492763
SMTP,20,42,validation,2310,1000,0.1396628671310775,0.1707726742950607,0.5926441905823349,0.1959945902395409,3,0.23608247422680412,0.8243243243243243,0.7175257731958763
SMTP,20,84,train,7524,1000,0.345368090237363,0.2884687209388158,0.5758633418167981,0.32936453391168413,3,0.8406823302220792,0.25840978593272174,0.6284979092955935
SMTP,20,84,validation,2310,1000,0.10091761604317441,0.14227584364820264,0.5823813504225875,0.16147841346043723,3,0.19896907216494844,0.9162162162162162,0.6319587628865979
SMTP,20,123,train,7524,1000,0.3474650298300273,0.3108150793887783,0.5650822442129962,0.37352793071707896,3,0.8719021564209849,0.41131498470948014,0.41202959150852364
SMTP,20,123,validation,2310,1000,0.07972383650321176,0.11629514662182826,0.25767623293396485,0.16867506428730228,3,0.2865979381443299,0.22972972972972974,0.256701030927835
SMTP,50,0,train,7524,1000,0.4150906842905396,0.34911148301652506,0.5820653877947048,0.4322961931023427,3,0.8667524943675571,0.12614678899082568,0.7532968800257317
SMTP,50,0,validation,2310,1000,0.15822571427625437,0.18246248029695372,0.6178415528930993,0.20608697924377217,3,0.20412371134020618,0.8648648648648649,0.7845360824742268
SMTP,50,21,train,7524,1000,0.5113062845084125,0.4283372473761437,0.7281887173591608,0.3133504324542617,3,0.8278081750885098,0.5642201834862385,0.792537793502734
SMTP,50,21,validation,2310,1000,0.10017156392153893,0.17180219341067143,0.23986254295532647,0.031591916980731084,3,0.13195876288659794,0.0,0.5876288659793815
SMTP,50,42,train,7524,1000,0.3981689862286165,0.349540083981188,0.5611669116260168,0.42667152165018396,3,0.8677180560025748,0.05733944954128441,0.7584432293341911
SMTP,50,42,validation,2310,1000,0.060249849684788526,0.08382555656091242,0.5023033342620972,0.19307786272484195,3,0.22268041237113403,0.5378378378378378,0.7463917525773196
SMTP,50,84,train,7524,1000,0.4041224216067891,0.3416802083416587,0.5612897143232479,0.4297954232592276,3,0.8673962021242356,0.06574923547400612,0.7507237053715021
SMTP,50,84,validation,2310,1000,0.06077443555913101,0.0837454807149673,0.5009287638153618,0.19341941785539235,3,0.21855670103092784,0.5378378378378378,0.7463917525773196
SMTP,50,123,train,7524,1000,0.48206506969897955,0.400019916928457,0.6423576929598415,0.44670638569799337,3,0.8667524943675571,0.11467889908256881,0.9456416854293985
SMTP,50,123,validation,2310,1000,0.18317139846458638,0.30381282669025994,0.5975480635274449,0.2077414768179984,3,0.20721649484536084,0.7081081081081081,0.877319587628866
SMTP,100,0,train,7524,1000,0.4937723546635915,0.47272735060248977,0.604668092458298,0.5067726973413872,3,0.8696491792726102,0.0,0.9443550981022837
SMTP,100,0,validation,2310,1000,0.02763298282358125,0.0592691587620856,0.4161512027491409,0.1809080387260729,3,0.09381443298969072,0.2,0.954639175257732
SMTP,100,21,train,7524,1000,0.508012168917093,0.46841566820760766,0.6525879527660562,0.4778002807282193,3,0.8641776633408432,0.13379204892966362,0.9597941460276617
SMTP,100,21,validation,2310,1000,0.3473779713582137,0.5606054052280262,0.6899972137085539,0.2453177550113708,3,0.08350515463917525,0.9864864864864865,1.0
SMTP,100,42,train,7524,1000,0.5089287084395459,0.47090236299154314,0.6535122754380563,0.4799437745555414,3,0.8632121017058255,0.13302752293577982,0.9642972016725635
SMTP,100,42,validation,2310,1000,0.34472959730959035,0.5549593218908645,0.6878517692950682,0.2481155580600758,3,0.08247422680412371,0.981081081081081,1.0
SMTP,100,84,train,7524,1000,0.6842128178073138,0.612312538360777,0.8389791261960884,0.3624494839053913,3,0.8348889604119729,0.7454128440366973,0.9366355741395948
SMTP,100,84,validation,2310,1000,0.0832561959516139,0.15991797350294815,0.19999999999999998,0.05035819600685588,3,0.0288659793814433,0.0,0.5711340206185567
SMTP,100,123,train,7524,1000,0.4886172088498736,0.4700865697337916,0.5999508126387708,0.5049016770947985,3,0.8706147409076279,0.0,0.9292376970086844
SMTP,100,123,validation,2310,1000,0.0274217621063825,0.05978864588916959,0.4175257731958763,0.17462420207376148,3,0.1,0.2,0.9525773195876288
SSH,1,0,train,8364,1000,0.3450407343267292,0.27000370399093493,0.551172213792737,0.5153922691198499,3,0.9271658573984155,0.08447352766210589,0.6418772563176895
SSH,1,0,validation,2592,1000,0.40961410036437657,0.35909060936206383,0.5902062783418716,0.5423594853705059,3,0.9830508474576272,0.03232323232323232,0.7552447552447552
SSH,1,21,train,8364,1000,0.35093440115702057,0.2744308328962818,0.5406505880224578,0.5076336286042095,3,0.9146434960388449,0.0975609756097561,0.6097472924187726
SSH,1,21,validation,2592,1000,0.41977539895418253,0.3504378974951503,0.5829131947776016,0.5280381219752348,3,0.9693301049233253,0.03232323232323232,0.747086247086247
SSH,1,42,train,8364,1000,0.3587228754831207,0.2844168653177144,0.5576125070971666,0.5005907994575909,3,0.8855098389982111,0.46638905413444376,0.3209386281588448
SSH,1,42,validation,2592,1000,0.46408336800647826,0.37353972925148804,0.5191354157455852,0.4892381712708683,3,0.9475383373688459,0.45252525252525255,0.15734265734265734
SSH,1,84,train,8364,1000,0.35486669799982445,0.2791973336392925,0.5323923958807376,0.504591622485333,3,0.9005877843087146,0.10886377156454491,0.5877256317689531
SSH,1,84,validation,2592,1000,0.4485723962046404,0.36369920544583595,0.587235927913894,0.5046760176988424,3,0.9628732849071832,0.04242424242424243,0.7564102564102564
SSH,1,123,train,8364,1000,0.3601580682640907,0.2850572197837437,0.5577850178089531,0.5022163577578999,3,0.8872987477638641,0.4723378941106484,0.3137184115523466
SSH,1,123,validation,2592,1000,0.469749894775666,0.3801443689865641,0.512078944282334,0.4927151073583286,3,0.9507667473769169,0.4444444444444444,0.14102564102564102
SSH,3,0,train,8364,1000,0.2944735826992577,0.2374868124363906,0.5298611029033434,0.46488884591205,3,0.9396882187579862,0.1618084473527662,0.488086642599278
SSH,3,0,validation,2592,1000,0.292776384047398,0.2969342591699749,0.50573883116256,0.5127820840917608,3,0.9887005649717514,0.12525252525252525,0.40326340326340326
SSH,3,21,train,8364,1000,0.36473974254949015,0.287090750145569,0.5511747577395332,0.42747428312568525,3,0.9217991311014567,0.08804283164782867,0.6436823104693141
SSH,3,21,validation,2592,1000,0.45427419718629136,0.39562575736991823,0.600721688857282,0.46684473848013314,3,0.9830508474576272,0.024242424242424242,0.7948717948717948
SSH,3,42,train,8364,1000,0.368808717843859,0.2902659038196145,0.5489259147174529,0.4249494710491257,3,0.9151546128290314,0.09696609161213564,0.6346570397111914
SSH,3,42,validation,2592,1000,0.4666366387689582,0.39906913880635375,0.6023967871425498,0.4650820166933994,3,0.9782082324455206,0.028282828282828285,0.8006993006993007
SSH,3,84,train,8364,1000,0.3694030944125207,0.2915535102561296,0.5431617880919366,0.4225110434063019,3,0.9123434704830053,0.10053539559785842,0.6166064981949458
SSH,3,84,validation,2592,1000,0.47434473066675825,0.3991587614388571,0.6037293528818952,0.4566640983180349,3,0.9749798224374495,0.03434343434343434,0.8018648018648019
SSH,3,123,train,8364,1000,0.3659891893290478,0.2915427518516803,0.5366401971595777,0.4213392039076598,3,0.9105545617173524,0.0975609756097561,0.6018050541516246
SSH,3,123,validation,2592,1000,0.46356833149366444,0.3919595836029231,0.5963478455003878,0.4532416066771184,3,0.9749798224374495,0.03434343434343434,0.7797202797202797
SSH,5,0,train,8364,1000,0.3748648678830621,0.31080781278076713,0.6043011589415362,0.37777123409681135,3,0.8563761819575773,0.5395597858417609,0.41696750902527074
SSH,5,0,validation,2592,1000,0.4953681566244832,0.42300110817850073,0.5853249073588057,0.3905362215978002,3,0.9362389023405973,0.5959595959595959,0.22377622377622378
SSH,5,21,train,8364,1000,0.38412294340967407,0.3069410943041082,0.5504865335888663,0.4047743710377738,3,0.9005877843087146,0.43426531826293874,0.31660649819494585
SSH,5,21,validation,2592,1000,0.5199257009721596,0.4476938597219894,0.49841401536316793,0.44392919599310754,3,0.976594027441485,0.3939393939393939,0.1247086247086247
SSH,5,42,train,8364,1000,0.3836018154289184,0.30714400308449913,0.5452070662494933,0.41349283160358036,3,0.9051878354203936,0.09577632361689471,0.6346570397111914
SSH,5,42,validation,2592,1000,0.5159607467405264,0.44482411657172616,0.6164287689711418,0.4517986022167211,3,0.9798224374495561,0.030303030303030304,0.8391608391608392
SSH,5,84,train,8364,1000,0.3833094441370126,0.3053736520738612,0.5524983060708889,0.4188278963804038,3,0.913876820853565,0.08982748364069007,0.6537906137184115
SSH,5,84,validation,2592,1000,0.5019690509019634,0.4367579250357179,0.6150803371142354,0.4626160523690907,3,0.9838579499596449,0.022222222222222223,0.8391608391608392
SSH,5,123,train,8364,1000,0.3837345404839717,0.3062295139329974,0.5479725638363036,0.4149811456670773,3,0.9097878865320725,0.09875074360499703,0.6353790613718412
SSH,5,123,validation,2592,1000,0.5116003125135131,0.4427332759812297,0.6165207046562978,0.4541828933081625,3,0.9830508474576272,0.03434343434343434,0.8321678321678322
SSH,10,0,train,8364,1000,0.38370846337723125,0.3247364834399001,0.6111019738986748,0.3920870853329472,3,0.8530539228213647,0.5484830458060678,0.43176895306859203
SSH,10,0,validation,2592,1000,0.5416780037568003,0.4705878005544632,0.5783137139069342,0.43084987127361113,3,0.9556093623890234,0.5858585858585859,0.19347319347319347
SSH,10,21,train,8364,1000,0.3753044588390911,0.3285875423884693,0.642682418579598,0.3697314936988712,3,0.8159979555328393,0.6091612135633552,0.5028880866425993
SSH,10,21,validation,2592,1000,0.5245182159184456,0.46778524044134334,0.6475759645251171,0.3922240720028678,3,0.9289749798224375,0.7212121212121212,0.2925407925407925
SSH,10,42,train,8364,1000,0.39838068837602547,0.33052392929283403,0.5855272031662154,0.4111238200463046,3,0.8809097878865321,0.5175490779298036,0.35812274368231045
SSH,10,42,validation,2592,1000,0.5609789332174246,0.49099127595038117,0.5212377703903127,0.4625466364640544,3,0.9749798224374495,0.4686868686868687,0.12004662004662005
SSH,10,84,train,8364,1000,0.40883280279845174,0.3293065274332473,0.552043074333639,0.4235565632579697,3,0.9056989522105802,0.1255205234979179,0.6249097472924188
SSH,10,84,validation,2592,1000,0.579726405845422,0.5166442235240417,0.637755464874109,0.4788440640365806,3,0.9911218724778047,0.03636363636363636,0.8857808857808858
SSH,10,123,train,8364,1000,0.40514508405686733,0.3350102970115396,0.5615845259926429,0.423653879825595,3,0.8998211091234347,0.4759071980963712,0.30902527075812275
SSH,10,123,validation,2592,1000,0.5783087733538511,0.5199630780625667,0.5011486943690333,0.48345207767454224,3,0.9903147699757869,0.4222222222222222,0.09090909090909091
SSH,20,0,train,8364,1000,0.38004746022512054,0.3419201261605628,0.6178698880891341,0.39001218160663625,3,0.8356759519550218,0.5681142177275431,0.44981949458483755
SSH,20,0,validation,2592,1000,0.6050717658366359,0.5500589883695588,0.5950337170676154,0.44862149293858583,3,0.9838579499596449,0.6404040404040404,0.16083916083916083
SSH,20,21,train,8364,1000,0.41176240460935554,0.3539079303048489,0.5834844287074742,0.4065618783493174,3,0.8883209813442372,0.4913741820345033,0.3707581227436823
SSH,20,21,validation,2592,1000,0.5975609415539677,0.5410858878462316,0.5181507757778944,0.4724986252570875,3,0.9870863599677159,0.47878787878787876,0.08857808857808858
SSH,20,42,train,8364,1000,0.40437701884162347,0.34956288482039266,0.5941081013849846,0.40426990932115975,3,0.8757986199846665,0.5133848899464605,0.3931407942238267
SSH,20,42,validation,2592,1000,0.5928105201075781,0.5353747965236686,0.5334793894115928,0.468458817354744,3,0.9846650524616626,0.5050505050505051,0.11072261072261072
SSH,20,84,train,8364,1000,0.40438187065304854,0.35043709114670385,0.6005775386729889,0.4027387114913943,3,0.8729874776386404,0.5276621058893516,0.4010830324909747
SSH,20,84,validation,2592,1000,0.5932135076250198,0.5368729417677269,0.539565895498099,0.4672261101221542,3,0.9846650524616626,0.5151515151515151,0.11888111888111888
SSH,20,123,train,8364,1000,0.40985921328882147,0.3525002407075703,0.5921520879614247,0.4045634440095524,3,0.8834653718374649,0.49732302201070794,0.3956678700361011
SSH,20,123,validation,2592,1000,0.5933327662400844,0.5373744611970629,0.5338202914474101,0.4706124476422982,3,0.9870863599677159,0.498989898989899,0.11538461538461539
SSH,50,0,train,8364,1000,0.37804728530223447,0.3838742016469025,0.6595155177903362,0.3361783379832931,3,0.7518527983644263,0.5913146936347412,0.6353790613718412
SSH,50,0,validation,2592,1000,0.6695520489090528,0.6631359490096632,0.7661050186473916,0.4143463000841782,3,0.9798224374495561,0.9373737373737374,0.3811188811188811
SSH,50,21,train,8364,1000,0.42629571640965364,0.45545393645820187,0.7233931405574743,0.32304218576056953,3,0.676463071811909,0.6864961332540155,0.8072202166064982
SSH,50,21,validation,2592,1000,0.6313164270173911,0.6516238183708247,0.8595303002082663,0.36191598080116355,3,0.8676351896690879,1.0,0.710955710955711
SSH,50,42,train,8364,1000,0.40547863595657985,0.38794029292861243,0.6508078263946632,0.35039066964485105,3,0.8088423204702274,0.5562165377751338,0.5873646209386282
SSH,50,42,validation,2592,1000,0.660462224976835,0.6523009413481347,0.696114996114996,0.44078862735622276,3,1.0,0.8121212121212121,0.2762237762237762
SSH,50,84,train,8364,1000,0.4539643606820218,0.4005760211861005,0.5992656155134851,0.3706446675507633,3,0.9069767441860465,0.48720999405116,0.4036101083032491
SSH,50,84,validation,2592,1000,0.6084464727426119,0.6010444773974087,0.5329189329189329,0.4508843360185349,3,1.0,0.45656565656565656,0.14219114219114218
SSH,50,123,train,8364,1000,0.3855408299995938,0.3880066525322571,0.6652353049169443,0.33618462013765055,3,0.7584973166368515,0.5978584176085663,0.6393501805054151
SSH,50,123,validation,2592,1000,0.6657541988398459,0.6558993197630347,0.7626444490851272,0.41608412360015323,3,0.9806295399515739,0.9191919191919192,0.3881118881118881
SSH,100,0,train,8364,1000,0.5634467454238796,0.5028743513104499,0.6438770258090888,0.44685971892077736,3,1.0,0.15942891136228435,0.7722021660649819
SSH,100,0,validation,2592,1000,0.5804975627362969,0.6614739546156375,0.6257446257446257,0.5253045910191548,3,1.0,0.0707070707070707,0.8065268065268065
SSH,100,21,train,8364,1000,0.41909559693456083,0.4099225315420977,0.6754327882695118,0.3174220829219232,3,0.7508305647840532,0.5353955978584176,0.740072202166065
SSH,100,21,validation,2592,1000,0.7403931660142344,0.7495473005371819,0.8307449612534358,0.46579653994944903,3,0.9959644874899112,0.9939393939393939,0.5023310023310024
SSH,100,42,train,8364,1000,0.4050808964492005,0.45582537355063324,0.6940816886842613,0.31409955498433484,3,0.6054178379759775,0.627007733491969,0.8498194945848375
SSH,100,42,validation,2592,1000,0.7434029376204507,0.7267831962264439,0.8951585138025816,0.4284532453365616,3,0.9313962873284907,1.0,0.754079254079254
SSH,100,84,train,8364,1000,0.41052249551312064,0.3956415948115613,0.6518621794186436,0.3215485165106984,3,0.7751086123179146,0.4866151100535396,0.6938628158844765
SSH,100,84,validation,2592,1000,0.6999328914048835,0.7046271847292795,0.7625485625485625,0.4740741118468269,3,1.0,0.9333333333333333,0.3543123543123543
SSH,100,123,train,8364,1000,0.5705866067934892,0.5112278151736358,0.6460075122896162,0.4466342540937636,3,1.0,0.15823914336704342,0.779783393501805
SSH,100,123,validation,2592,1000,0.5804975627362969,0.6614739546156375,0.6257446257446257,0.5253045910191548,3,1.0,0.0707070707070707,0.8065268065268065
Video,1,0,train,11489,1000,0.2971477528497441,0.23196690075576762,0.5643679389771613,0.46497693222284797,3,0.9534119466460468,0.516951888924766,0.22273998136067102
Video,1,0,validation,3631,1000,0.25828221717757427,0.18993639358693176,0.5065404569685169,0.4294510816678737,3,0.882388419782871,0.4803312629399586,0.15690168818272096
Video,1,21,train,11489,1000,0.3075559720829419,0.23590056850105284,0.5600698270066304,0.4792813048346102,3,0.9261550357626136,0.584436551501453,0.16961789375582478
Video,1,21,validation,3631,1000,0.24788642016452794,0.18858698748314107,0.5112528757533731,0.43371418873114775,3,0.8365500603136309,0.5631469979296067,0.13406156901688182
Video,1,42,train,11489,1000,0.3155383900922191,0.2423674733010353,0.5691366568217789,0.46866854565484867,3,0.9046974676203363,0.589602841459477,0.21310966138552345
Video,1,42,validation,3631,1000,0.23141961733409197,0.1876659109041819,0.4955213598134769,0.4149302297123572,3,0.7870928829915561,0.5455486542443064,0.15392254220456802
Video,1,84,train,11489,1000,0.31511816442684754,0.24224191335133827,0.5707759958955351,0.4643169155313353,3,0.8954185192344868,0.5789473684210527,0.23796210003106555
Video,1,84,validation,3631,1000,0.22732133945740685,0.18929412534324833,0.496933734787482,0.4047872176621821,3,0.773220747889023,0.5269151138716356,0.1906653426017875
Video,1,123,train,11489,1000,0.3144730088806324,0.24183897347520938,0.5745358938433974,0.4475809807892832,3,0.8793736709839551,0.5376170487568614,0.3066169617893756
Video,1,123,validation,3631,1000,0.23400939268707896,0.205217352915373,0.5017524059372204,0.3847881282950657,3,0.7478890229191797,0.5041407867494824,0.253227408142999
Video,3,0,train,11489,1000,0.35892439696757766,0.2784188294687919,0.5889898158451431,0.3564685834423844,3,0.9114633674850183,0.5563448498546981,0.29916123019571295
Video,3,0,validation,3631,1000,0.27509175207983994,0.24044749119382225,0.5131760157806396,0.29035218612222874,3,0.7822677925211098,0.525879917184265,0.2313803376365442
Video,3,21,train,11489,1000,0.33017044490730424,0.26472779737804747,0.5813610369250838,0.38572938419410036,3,0.9671370578001159,0.5163061026800129,0.2606399502951227
Video,3,21,validation,3631,1000,0.3108857375159515,0.2322178091936699,0.5324079488610574,0.3442938390592857,3,0.9077201447527141,0.49585921325051757,0.1936444885799404
Video,3,42,train,11489,1000,0.3565190511567787,0.2847857251803629,0.5868137403780692,0.39499294628254195,3,0.9648173207036536,0.5992896351307717,0.19633426529978254
Video,3,42,validation,3631,1000,0.31666922376953655,0.24170434157444953,0.5383035774174918,0.3499227577007727,3,0.8950542822677925,0.582815734989648,0.13704071499503476
Video,3,84,train,11489,1000,0.35767886642797114,0.28517227849352006,0.5854403931379295,0.3994878124223322,3,0.9617243379083704,0.6131740393929609,0.1814228021124573
Video,3,84,validation,3631,1000,0.3078666282032348,0.23538685191052178,0.5349103769866824,0.3507924225923589,3,0.8854041013268998,0.5942028985507246,0.12512413108242304
Video,3,123,train,11489,1000,0.3645911046850897,0.2862695607446772,0.5892544772642312,0.3848705668919149,3,0.9543785037695728,0.5925088795608654,0.22087604846225536
Video,3,123,validation,3631,1000,0.30142233744331853,0.2346843950696466,0.5305043978890175,0.32755442852682615,3,0.8624849215922799,0.5641821946169773,0.16484607745779542
Video,5,0,train,11489,1000,0.38486168271969107,0.30414860539649224,0.597240993483151,0.3855119503686491,3,0.9607577807848444,0.5973522763965128,0.23361292326809568
Video,5,0,validation,3631,1000,0.32811810872801916,0.2589954775282527,0.5363983961942689,0.3269307694593572,3,0.867913148371532,0.572463768115942,0.16881827209533268
Video,5,21,train,11489,1000,0.3716131625515158,0.29351109868534186,0.5781160476964676,0.33359038300658933,3,0.8900057993427412,0.4585082337746206,0.385834109972041
Video,5,21,validation,3631,1000,0.2679329238288433,0.27151470176650355,0.512828817333775,0.24526015934679618,3,0.7207478890229192,0.4503105590062112,0.36742800397219466
Video,5,42,train,11489,1000,0.3846883062341255,0.3060364633215547,0.5950709588201483,0.39567637093637814,3,0.9632708293060119,0.6215692605747497,0.20037278657968313
Video,5,42,validation,3631,1000,0.33405138480411034,0.26207215511222287,0.538297226299483,0.3424427129768328,3,0.8775633293124246,0.5973084886128365,0.1400198609731877
Video,5,84,train,11489,1000,0.3836209437324125,0.29950396625830406,0.5960606103400167,0.35732693397509974,3,0.918809201623816,0.5369712625121085,0.3324013668841255
Video,5,84,validation,3631,1000,0.28036663583535737,0.2576102827285356,0.5125460960652278,0.2807831383296178,3,0.7683956574185766,0.5031055900621118,0.26613704071499505
Video,5,123,train,11489,1000,0.3912107103516165,0.3067769811330515,0.6000780662362951,0.3778049499392171,3,0.9508988981248792,0.5902486277042299,0.2590866728797763
Video,5,123,validation,3631,1000,0.3116236413560529,0.25665750712789925,0.5301507697877026,0.31393297068883214,3,0.8335343787696019,0.5662525879917184,0.1906653426017875
Video,10,0,train,11489,1000,0.39811278769987024,0.32261779519947653,0.6040441401004659,0.4064378810823384,3,0.9775758747341968,0.6183403293509848,0.21621621621621623
Video,10,0,validation,3631,1000,0.39862934593019494,0.3126973384035228,0.5562931851068614,0.35512120292933547,3,0.9264173703256936,0.6014492753623188,0.141012909632572
Video,10,21,train,11489,1000,0.4164902663685927,0.3253006587618617,0.6043936516806422,0.36530640426770744,3,0.953605258070752,0.5243784307394252,0.335197266231749
Video,10,21,validation,3631,1000,0.3279571539240421,0.2816392891536162,0.5317931742783396,0.28594307255837575,3,0.8190591073582629,0.5062111801242236,0.2701092353525323
Video,10,42,train,11489,1000,0.4082446407457533,0.326783235753277,0.609263463939667,0.39641100977709226,3,0.9731297119659772,0.5996125282531483,0.25504815159987576
Video,10,42,validation,3631,1000,0.3848900994580433,0.3054213575670029,0.5445953694118882,0.3321494180513067,3,0.8986731001206273,0.567287784679089,0.16782522343594836
Video,10,84,train,11489,1000,0.4001543535616924,0.32494085803987444,0.604100401907067,0.40479344836480274,3,0.9771892518847863,0.6247981917985147,0.21031376203789998
Video,10,84,validation,3631,1000,0.4047520312181801,0.3188110756986445,0.5526809333138751,0.3548035893645661,3,0.9276236429433052,0.598343685300207,0.1320754716981132
Video,10,123,train,11489,1000,0.4150008930685018,0.3274824601645705,0.6091693666245614,0.37904791529768944,3,0.9659771892518848,0.559573781078463,0.3019571295433364
Video,10,123,validation,3631,1000,0.3675879260124951,0.2985082050667599,0.5388128697058027,0.30966012799263354,3,0.8697225572979493,0.5351966873706004,0.211519364448858
Video,20,0,train,11489,1000,0.4137903930810077,0.34183604090592884,0.6157839166989122,0.42715456350280134,3,0.9833752174753528,0.6486922828543752,0.21528424976700838
Video,20,0,validation,3631,1000,0.4555842657055903,0.36504176483223716,0.5558897471276799,0.3688727760040658,3,0.9601930036188179,0.5714285714285714,0.13604766633565044
Video,20,21,train,11489,1000,0.39538087688935736,0.3291232181657262,0.6010439495495131,0.426589549174593,3,0.9891745602165088,0.5912173070713593,0.22273998136067102
Video,20,21,validation,3631,1000,0.42563622299085424,0.33998623171713876,0.5624943919297302,0.37936234914765304,3,0.9782870928829915,0.4917184265010352,0.21747765640516387
Video,20,42,train,11489,1000,0.44182949782639286,0.3517202457782912,0.5953987394733313,0.3366468919807833,3,0.9302145756814227,0.3803680981595092,0.4756135445790618
Video,20,42,validation,3631,1000,0.2896302952810918,0.3118134711532124,0.5854325382149416,0.2435488841673934,3,0.7074788902291917,0.4917184265010352,0.5571002979145978
Video,20,84,train,11489,1000,0.45070247622061593,0.35663404906906016,0.5984724785003644,0.3533743260924936,3,0.952638700947226,0.4336454633516306,0.4091332712022367
Video,20,84,validation,3631,1000,0.3402772379511556,0.32681239562935616,0.5390059184789407,0.2558241694940567,3,0.7780458383594693,0.45962732919254656,0.37934458788480635
Video,20,123,train,11489,1000,0.4495962760775831,0.35546096499093843,0.5996617148996201,0.3587509260747377,3,0.9553450608930988,0.44817565385857283,0.39546442994718856
Video,20,123,validation,3631,1000,0.3484401164512471,0.32745812282179126,0.5424850133889794,0.2639328609519903,3,0.7925211097708083,0.4824016563146998,0.35253227408143
Video,50,0,train,11489,1000,0.44891678104377514,0.3752440469795683,0.6402591912025005,0.43807197710168533,3,0.9878213802435724,0.6244752986761382,0.3084808946877912
Video,50,0,validation,3631,1000,0.5203994031845802,0.43008895674201275,0.5427751956194569,0.3866717932106836,3,0.9891435464414958,0.4306418219461698,0.20854021847070506
Video,50,21,train,11489,1000,0.4092284852375317,0.3387348476746646,0.6094334813269948,0.46590763309148375,3,0.9901411173400348,0.4920891185017759,0.34607020813917366
Video,50,21,validation,3631,1000,0.47047976287002197,0.3959591034668641,0.5819864811056902,0.4301643744389094,3,1.0,0.2971014492753623,0.44885799404170806
