SynAck,TcpRtt,AckDat,class,label
0.000497,0.000497,0.0,HTTP,13
0.000497,0.181583,0.181086,HTTP,13
0.000497,0.181583,0.181086,HTTP,13
0.000497,0.181583,0.181086,HTTP,13
0.000498,0.15485,0.154352,HTTP,13
0.000498,0.15485,0.154352,HTTP,13
0.000498,0.15485,0.154352,HTTP,13
0.000498,0.15485,0.154352,HTTP,13
0.000495,0.169097,0.168602,HTTP,13
0.000497,0.000497,0.0,HTTP,13
0.00092,0.155761,0.154841,HTTP,13
0.00092,0.155761,0.154841,HTTP,13
0.000497,0.15485,0.154353,HTTP,13
0.000497,0.15485,0.154353,HTTP,13
0.000497,0.15485,0.154353,HTTP,13
0.000497,0.000497,0.0,HTTP,13
0.000497,0.000497,0.0,HTTP,13
0.000497,0.000497,0.0,HTTP,13
0.000497,0.000497,0.0,HTTP,13
0.0,0.0,0.0,HTTP,13
0.0,0.0,0.0,HTTP,13
0.001493,0.001493,0.0,HTTP,13
0.001493,0.231392,0.229899,HTTP,13
0.001493,0.231392,0.229899,HTTP,13
0.001493,0.231392,0.229899,HTTP,13
0.000992,0.000992,0.0,HTTP,13
0.000497,0.000497,0.0,HTTP,13
0.000497,0.000497,0.0,HTTP,13
0.000497,0.000497,0.0,HTTP,13
0.0,0.0,0.0,HTTP,13
0.0,0.0,0.0,HTTP,13
0.000992,0.061649,0.060657,HTTP,13
0.000497,0.061154,0.060657,HTTP,13
0.000497,0.061154,0.060657,HTTP,13
0.000497,0.061651,0.061154,HTTP,13
0.0,0.061154,0.061154,HTTP,13
0.0,0.061154,0.061154,HTTP,13
0.000992,0.061649,0.060657,HTTP,13
0.000497,0.061154,0.060657,HTTP,13
0.000497,0.061651,0.061154,HTTP,13
0.000497,0.061154,0.060657,HTTP,13
0.0,0.061154,0.061154,HTTP,13
0.0,0.061154,0.061154,HTTP,13
0.000992,0.061649,0.060657,HTTP,13
0.000497,0.061154,0.060657,HTTP,13
0.0,0.0,0.0,HTTP,13
0.000497,0.061651,0.061154,HTTP,13
0.000497,0.061154,0.060657,HTTP,13
0.000497,0.061154,0.060657,HTTP,13
0.000858,0.000858,0.0,HTTP,13
0.0,0.0,0.0,HTTP,13
0.0,0.061154,0.061154,HTTP,13
0.000497,0.061154,0.060657,HTTP,13
0.0,0.061154,0.061154,HTTP,13
0.0,0.061154,0.061154,HTTP,13
0.0,0.061564,0.061564,HTTP,13
0.0,0.061564,0.061564,HTTP,13
0.000858,0.061835,0.060977,HTTP,13
0.0,0.060977,0.060977,HTTP,13
0.0,0.061154,0.061154,HTTP,13
0.0,0.061154,0.061154,HTTP,13
0.0,0.060977,0.060977,HTTP,13
0.000858,0.061835,0.060977,HTTP,13
0.0,0.060977,0.060977,HTTP,13
0.000858,0.061835,0.060977,HTTP,13
0.0,0.0,0.0,HTTP,13
0.0,0.061154,0.061154,HTTP,13
0.0,0.061154,0.061154,HTTP,13
0.0,0.0,0.0,HTTP,13
0.0,0.061154,0.061154,HTTP,13
0.0,0.061564,0.061564,HTTP,13
0.0,0.061154,0.061154,HTTP,13
0.0,0.061154,0.061154,HTTP,13
0.0,0.060977,0.060977,HTTP,13
0.0,0.060977,0.060977,HTTP,13
0.000858,0.061835,0.060977,HTTP,13
0.000858,0.061835,0.060977,HTTP,13
0.000858,0.061835,0.060977,HTTP,13
0.0,0.106751,0.106751,HTTP,13
0.0,0.061154,0.061154,HTTP,13
0.0,0.106751,0.106751,HTTP,13
0.0,0.061154,0.061154,HTTP,13
0.0,0.061154,0.061154,HTTP,13
0.0,0.106751,0.106751,HTTP,13
0.0,0.060977,0.060977,HTTP,13
0.000858,0.061835,0.060977,HTTP,13
0.000858,0.061835,0.060977,HTTP,13
0.0,0.106751,0.106751,HTTP,13
0.000858,0.061835,0.060977,HTTP,13
0.000858,0.061835,0.060977,HTTP,13
0.0,0.106751,0.106751,HTTP,13
0.000858,0.061835,0.060977,HTTP,13
0.0,0.106751,0.106751,HTTP,13
0.0,0.106751,0.106751,HTTP,13
0.0,0.106751,0.106751,HTTP,13
0.0,0.0,0.0,HTTP,13
0.0,0.0,0.0,HTTP,13
0.0,0.0,0.0,HTTP,13
0.000497,0.000497,0.0,HTTP,13
0.0,0.154307,0.154307,HTTP,13
0.0,0.154307,0.154307,HTTP,13
0.0,0.154307,0.154307,HTTP,13
0.000497,0.186528,0.186031,HTTP,13
0.000497,0.186528,0.186031,HTTP,13
0.0,0.154307,0.154307,HTTP,13
0.0,0.154307,0.154307,HTTP,13
0.0,0.154307,0.154307,HTTP,13
0.0,0.0,0.0,HTTP,13
0.000496,0.000496,0.0,HTTP,13
0.000496,0.000496,0.0,HTTP,13
0.000497,0.186528,0.186031,HTTP,13
0.0,0.154307,0.154307,HTTP,13
0.0,0.154307,0.154307,HTTP,13
0.000497,0.186528,0.186031,HTTP,13
0.0,0.154307,0.154307,HTTP,13
0.0,0.154307,0.154307,HTTP,13
0.0,0.154307,0.154307,HTTP,13
0.0,0.154307,0.154307,HTTP,13
0.0,0.154307,0.154307,HTTP,13
0.0,0.154307,0.154307,HTTP,13
0.0,0.16838,0.16838,HTTP,13
0.000496,0.16838,0.167884,HTTP,13
0.000496,0.16838,0.167884,HTTP,13
0.000497,0.186528,0.186031,HTTP,13
0.0,0.154307,0.154307,HTTP,13
0.0,0.154307,0.154307,HTTP,13
0.0,0.16838,0.16838,HTTP,13
0.0,0.154307,0.154307,HTTP,13
0.0,0.154307,0.154307,HTTP,13
0.0,0.154307,0.154307,HTTP,13
0.0,0.154307,0.154307,HTTP,13
0.0,0.154307,0.154307,HTTP,13
0.0,0.154307,0.154307,HTTP,13
0.0,0.16838,0.16838,HTTP,13
0.0,0.154307,0.154307,HTTP,13
0.0,0.154307,0.154307,HTTP,13
0.0,0.154307,0.154307,HTTP,13
0.0,0.154307,0.154307,HTTP,13
0.0,0.154307,0.154307,HTTP,13
0.0,0.154307,0.154307,HTTP,13
0.0,0.154307,0.154307,HTTP,13
0.0,0.154307,0.154307,HTTP,13
0.0,0.154307,0.154307,HTTP,13
0.0,0.154307,0.154307,HTTP,13
0.0,0.154307,0.154307,HTTP,13
0.0,0.154307,0.154307,HTTP,13
0.000496,0.16838,0.167884,HTTP,13
0.000496,0.16838,0.167884,HTTP,13
0.000496,0.16838,0.167884,HTTP,13
0.000496,0.16838,0.167884,HTTP,13
0.000496,0.16838,0.167884,HTTP,13
0.000498,0.000498,0.0,HTTP,13
0.000497,0.186528,0.186031,HTTP,13
0.000496,0.16838,0.167884,HTTP,13
0.000496,0.16838,0.167884,HTTP,13
0.000496,0.16838,0.167884,HTTP,13
0.000496,0.16838,0.167884,HTTP,13
0.000496,0.16838,0.167884,HTTP,13
0.000496,0.16838,0.167884,HTTP,13
0.000496,0.16838,0.167884,HTTP,13
0.000496,0.000496,0.0,HTTP,13
0.0,0.0,0.0,HTTP,13
0.000496,0.16838,0.167884,HTTP,13
0.000496,0.16838,0.167884,HTTP,13
0.000496,0.16838,0.167884,HTTP,13
0.000496,0.16838,0.167884,HTTP,13
0.000496,0.16838,0.167884,HTTP,13
0.000496,0.16838,0.167884,HTTP,13
0.000496,0.154994,0.154498,HTTP,13
0.0,0.154498,0.154498,HTTP,13
0.000496,0.16838,0.167884,HTTP,13
0.000496,0.16838,0.167884,HTTP,13
0.000496,0.16838,0.167884,HTTP,13
0.000496,0.16838,0.167884,HTTP,13
0.000498,0.000498,0.0,HTTP,13
0.000498,0.149023,0.148525,HTTP,13
0.000498,0.149023,0.148525,HTTP,13
0.000496,0.154994,0.154498,HTTP,13
0.0,0.154498,0.154498,HTTP,13
0.0,0.154498,0.154498,HTTP,13
0.000496,0.154994,0.154498,HTTP,13
0.000498,0.149023,0.148525,HTTP,13
0.0,0.154498,0.154498,HTTP,13
0.000496,0.154994,0.154498,HTTP,13
0.000496,0.154994,0.154498,HTTP,13
0.0,0.154498,0.154498,HTTP,13
0.000496,0.154994,0.154498,HTTP,13
0.0,0.154498,0.154498,HTTP,13
0.000496,0.154994,0.154498,HTTP,13
0.000498,0.149023,0.148525,HTTP,13
0.000498,0.149023,0.148525,HTTP,13
0.000498,0.149023,0.148525,HTTP,13
0.000496,0.154994,0.154498,HTTP,13
0.0,0.154498,0.154498,HTTP,13
0.000496,0.154994,0.154498,HTTP,13
0.0,0.154498,0.154498,HTTP,13
0.000868,0.000868,0.0,HTTP,13
0.000868,0.155707,0.154839,HTTP,13
0.000868,0.155707,0.154839,HTTP,13
0.000868,0.155707,0.154839,HTTP,13
0.000868,0.155707,0.154839,HTTP,13
0.000868,0.155707,0.154839,HTTP,13
0.000868,0.155707,0.154839,HTTP,13
0.0,0.0,0.0,HTTP,13
0.0,0.0,0.0,HTTP,13
0.0,0.0,0.0,HTTP,13
0.0,0.0,0.0,HTTP,13
0.0,0.0,0.0,HTTP,13
0.0,0.0,0.0,HTTP,13
0.001001,0.001001,0.0,HTTP,13
0.001001,0.001001,0.0,HTTP,13
0.001001,0.001001,0.0,HTTP,13
0.0,0.154937,0.154937,HTTP,13
0.0,0.154937,0.154937,HTTP,13
0.0,0.154937,0.154937,HTTP,13
0.0,0.169847,0.169847,HTTP,13
0.001001,0.169847,0.168846,HTTP,13
0.001001,0.169847,0.168846,HTTP,13
0.001001,0.170345,0.169344,HTTP,13
0.0,0.154937,0.154937,HTTP,13
0.0,0.154937,0.154937,HTTP,13
0.0,0.154937,0.154937,HTTP,13
0.0,0.169847,0.169847,HTTP,13
0.001001,0.169847,0.168846,HTTP,13
0.001001,0.170345,0.169344,HTTP,13
0.001001,0.169847,0.168846,HTTP,13
0.001001,0.169847,0.168846,HTTP,13
0.0,0.154937,0.154937,HTTP,13
0.000497,0.000497,0.0,HTTP,13
0.0,0.154937,0.154937,HTTP,13
0.0,0.169847,0.169847,HTTP,13
0.001001,0.169847,0.168846,HTTP,13
0.0,0.169847,0.169847,HTTP,13
0.0,0.154937,0.154937,HTTP,13
0.000496,0.000496,0.0,HTTP,13
0.000496,0.000496,0.0,HTTP,13
0.0,0.0,0.0,HTTP,13
0.001001,0.170345,0.169344,HTTP,13
0.001001,0.169847,0.168846,HTTP,13
0.001001,0.170345,0.169344,HTTP,13
0.000497,0.000497,0.0,HTTP,13
0.0,0.0,0.0,HTTP,13
0.000497,0.169985,0.169488,HTTP,13
0.000496,0.154578,0.154082,HTTP,13
0.000496,0.154578,0.154082,HTTP,13
0.000497,0.169985,0.169488,HTTP,13
0.0,0.168695,0.168695,HTTP,13
0.000496,0.154578,0.154082,HTTP,13
0.000496,0.154578,0.154082,HTTP,13
0.0,0.168695,0.168695,HTTP,13
0.000496,0.154578,0.154082,HTTP,13
0.0,0.168695,0.168695,HTTP,13
0.000496,0.154578,0.154082,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.000497,0.000497,0.0,HTTP,13
0.000497,0.000497,0.0,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.000497,0.169985,0.169488,HTTP,13
0.000497,0.169985,0.169488,HTTP,13
0.000496,0.154578,0.154082,HTTP,13
0.0,0.168695,0.168695,HTTP,13
0.000496,0.154578,0.154082,HTTP,13
0.000496,0.154578,0.154082,HTTP,13
0.000497,0.000497,0.0,HTTP,13
0.000497,0.000497,0.0,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.000497,0.000497,0.0,HTTP,13
0.000497,0.000497,0.0,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.000497,0.170836,0.170339,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.000497,0.170836,0.170339,HTTP,13
0.000497,0.170612,0.170115,HTTP,13
0.000497,0.170612,0.170115,HTTP,13
0.000497,0.170612,0.170115,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.000497,0.170836,0.170339,HTTP,13
0.000497,0.170612,0.170115,HTTP,13
0.000497,0.000497,0.0,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.000497,0.200858,0.200361,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.000496,0.154578,0.154082,HTTP,13
0.000993,0.000993,0.0,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.000993,0.170638,0.169645,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.000993,0.170638,0.169645,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.000993,0.170638,0.169645,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.000993,0.170638,0.169645,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.000993,0.170638,0.169645,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.000497,0.200858,0.200361,HTTP,13
0.000993,0.000993,0.0,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.000497,0.200858,0.200361,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.000993,0.230858,0.229865,HTTP,13
0.000497,0.200858,0.200361,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.000993,0.230858,0.229865,HTTP,13
0.000993,0.230858,0.229865,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.000993,0.230858,0.229865,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.000993,0.230858,0.229865,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
0.0,0.153867,0.153867,HTTP,13
