SrcRate,Sum,SrcWin,SrcLoss,DstRate,AckDat,Flgs_ e *      ,Loss,DstRetra,State_FPA_FPA,pLoss,Load,DstLoad,State_SPA_SPA,dTtl,State_PA_PA,DstBytes,SynAck,IdleTime,DstWin,TcpRtt,SrcGap,SrcLoad,Min,Mean,sTtl,State_A_PA,SrcPkts,SrcRetra,DstPkts,PCRatio,Cause_Status,DstGap,SrcBytes,TcpOpt_MwsS  T,Dur,Max,Rate,Flgs_ e d      ,State__PA,TotPkts,DstLoss,pRetran,sMeanPktSz,StdDev,TotBytes,dMeanPktSz,label
31.502264,0.126975,64128.0,0.0,31.502264,0.063343,0.0,0.0,0.0,0.0,0.0,76613.507812,43284.109375,0.0,64.0,0.0,858.0,0.0,1721542656.0,31872.0,0.063343,0.0,33329.394531,0.126975,0.126975,62.0,0.0,5.0,0.0,5.0,-0.0,0.0,0.0,661.0,0.0,0.126975,0.126975,70.880096,0.0,0.0,10.0,0.0,0.0,132.199997,0.0,1519.0,171.600006,HTTP
40.317379,0.124016,63488.0,0.0,40.317379,0.061046,0.0,0.0,0.0,0.0,0.0,186556.578125,144497.484375,0.0,64.0,0.0,2687.0,0.000508,1721542656.0,31872.0,0.061554,0.0,42059.089844,0.124016,0.124016,62.0,0.0,6.0,0.0,6.0,-0.0,0.0,0.0,782.0,0.0,0.124016,0.124016,88.698235,0.0,0.0,12.0,0.0,0.0,130.333328,0.0,3469.0,447.833344,HTTP
69.534813,0.201338,67968.0,0.0,89.401901,0.046256,0.0,0.0,0.0,0.0,0.0,885595.375,835053.5,0.0,64.0,0.0,22183.0,0.00082,1721542656.0,31872.0,0.047076,0.0,50541.875,0.201338,0.201338,62.0,0.0,15.0,0.0,19.0,-0.0,0.0,0.0,1362.0,0.0,0.201338,0.201338,163.903488,0.0,0.0,34.0,0.0,0.0,90.800003,0.0,23545.0,1167.526367,HTTP
57.171036,0.139931,64128.0,0.0,64.317413,0.061068,0.0,0.0,0.0,0.0,0.0,482123.34375,433928.15625,0.0,64.0,0.0,8433.0,0.000496,1721542656.0,31872.0,0.061564,0.0,48195.183594,0.139931,0.139931,62.0,0.0,9.0,0.0,10.0,-0.0,0.0,0.0,948.0,0.0,0.139931,0.139931,128.634827,0.0,0.0,19.0,0.0,0.0,105.333336,0.0,9381.0,843.299988,HTTP
64.345505,0.155411,64128.0,0.0,83.649162,0.061068,0.0,0.0,0.0,0.0,0.0,759122.5625,709190.4375,0.0,64.0,0.0,14836.0,0.000496,1721542656.0,31872.0,0.061564,0.0,49932.113281,0.155411,0.155411,62.0,0.0,11.0,0.0,14.0,-0.0,0.0,0.0,1066.0,0.0,0.155411,0.155411,154.429214,0.0,0.0,25.0,0.0,0.0,96.909088,0.0,15902.0,1059.714233,HTTP
32.070194,0.155908,63488.0,0.0,38.484234,0.061095,0.0,0.0,0.0,0.0,0.0,203248.078125,171793.625,0.0,64.0,0.0,3905.0,0.000993,1721542656.0,31872.0,0.062088,0.0,31454.447266,0.155908,0.155908,62.0,0.0,6.0,0.0,7.0,-0.0,0.0,0.0,735.0,0.0,0.155908,0.155908,76.968468,0.0,0.0,13.0,0.0,0.0,122.5,0.0,4640.0,557.857117,HTTP
32.172546,0.155412,64128.0,0.0,25.738037,0.061197,0.0,0.0,0.0,0.0,0.0,86788.664062,55182.351562,0.0,64.0,0.0,1339.0,0.000497,1721542656.0,31872.0,0.061694,0.0,31606.310547,0.155412,0.155412,62.0,0.0,6.0,0.0,5.0,-0.0,0.0,0.0,736.0,0.0,0.155412,0.155412,64.345093,0.0,0.0,11.0,0.0,0.0,122.666664,0.0,2075.0,267.799988,HTTP
37.607517,0.186133,61568.0,0.0,53.725025,0.060701,0.0,0.0,0.0,0.0,0.0,459112.5625,426361.8125,0.0,64.0,0.0,10912.0,0.000993,1721542656.0,31872.0,0.061694,0.0,32750.775391,0.186133,0.186133,62.0,0.0,8.0,0.0,11.0,-0.0,0.0,0.0,870.0,0.0,0.186133,0.186133,96.705048,0.0,0.0,19.0,0.0,0.0,108.75,0.0,11782.0,992.0,HTTP
121.177124,0.387862,167040.0,0.0,172.741852,0.0772,0.0,0.0,0.0,0.0,0.0,2047821.125,1977053.75,0.0,64.0,0.0,97283.0,0.001021,1721542656.0,31872.0,0.078221,0.0,70767.4375,0.387862,0.387862,62.0,0.0,48.0,0.0,68.0,-0.0,0.0,0.0,3504.0,0.0,0.387862,0.387862,296.497223,0.0,0.0,116.0,0.0,0.0,73.0,0.0,100787.0,1430.632324,HTTP
53.617004,0.186508,62592.0,0.0,58.978703,0.076442,0.0,0.0,0.0,0.0,0.0,490745.71875,448967.34375,0.0,64.0,0.0,11418.0,0.000498,1721542656.0,31872.0,0.07694,0.0,41778.367188,0.186508,0.186508,62.0,0.0,11.0,0.0,12.0,-0.0,0.0,0.0,1071.0,0.0,0.186508,0.186508,117.957405,0.0,0.0,23.0,0.0,0.0,97.36364,0.0,12489.0,951.5,HTTP
81.31073,0.418149,145280.0,0.0,121.966095,0.076998,0.0,0.0,0.0,0.0,0.0,1415782.375,1366479.375,0.0,64.0,0.0,72824.0,0.000498,1721542656.0,31872.0,0.077496,0.0,49303.0,0.418149,0.418149,62.0,0.0,35.0,0.0,52.0,-0.0,0.0,0.0,2652.0,0.0,0.418149,0.418149,205.66832,0.0,0.0,87.0,0.0,0.0,75.771431,0.0,75476.0,1400.461548,HTTP
12.589543,0.079431,8222720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6445.846191,0.0,0.0,64.0,0.0,74.0,0.001718,1721542656.0,4077568.0,0.001718,0.0,6445.846191,0.079431,0.079431,62.0,0.0,2.0,0.0,1.0,-0.0,0.0,0.0,128.0,0.0,0.079431,0.079431,25.179087,0.0,0.0,3.0,0.0,0.0,64.0,0.0,202.0,74.0,HTTP
23.045616,0.216961,62592.0,0.0,27.654739,0.105151,0.0,0.0,0.0,0.0,0.0,144652.734375,121238.382812,0.0,64.0,0.0,3835.0,0.001073,1721542656.0,31872.0,0.106224,0.0,23414.347656,0.216961,0.216961,62.0,0.0,6.0,0.0,7.0,-0.0,0.0,0.0,761.0,0.0,0.216961,0.216961,55.309479,0.0,0.0,13.0,0.0,0.0,126.833336,0.0,4596.0,547.857117,HTTP
9.340208,0.107064,8222720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4782.186523,0.0,0.0,64.0,0.0,74.0,0.001073,1721542656.0,4077568.0,0.001073,0.0,4782.186523,0.107064,0.107064,62.0,0.0,2.0,0.0,1.0,-0.0,0.0,0.0,128.0,0.0,0.107064,0.107064,18.680416,0.0,0.0,3.0,0.0,0.0,64.0,0.0,202.0,74.0,HTTP
23.045616,0.216961,64128.0,0.0,23.045616,0.105479,0.0,0.0,0.0,0.0,0.0,90301.945312,66813.851562,0.0,64.0,0.0,2174.0,0.001585,1721542656.0,31872.0,0.107064,0.0,23488.091797,0.216961,0.216961,62.0,0.0,6.0,0.0,6.0,-0.0,0.0,0.0,764.0,0.0,0.216961,0.216961,50.700356,0.0,0.0,12.0,0.0,0.0,127.333336,0.0,2938.0,362.333344,HTTP
64.815315,0.478282,119296.0,0.0,102.45002,0.107032,0.0,0.0,0.0,0.0,0.0,1173031.75,1131834.375,0.0,64.0,0.0,69047.0,0.001571,1721542656.0,31872.0,0.108603,0.0,41197.453125,0.478282,0.478282,62.0,0.0,32.0,0.0,50.0,-0.0,0.0,0.0,2542.0,0.0,0.478282,0.478282,169.356155,0.0,0.0,82.0,0.0,0.0,79.4375,0.0,71589.0,1380.939941,HTTP
54.716347,0.493454,145920.0,0.0,103.353096,0.106938,0.0,0.0,0.0,0.0,0.0,1186185.5,1150551.0,0.0,64.0,0.0,72359.0,0.0,1721542656.0,31872.0,0.106938,0.0,35634.527344,0.493454,0.493454,62.0,0.0,28.0,0.0,52.0,-0.0,0.0,0.0,2279.0,0.0,0.493454,0.493454,160.095978,0.0,0.0,80.0,0.0,0.0,81.39286,0.0,74638.0,1391.519287,HTTP
22.737711,0.219899,64128.0,0.0,18.190168,0.106023,0.0,0.0,0.0,0.0,0.0,72833.4375,49731.921875,0.0,64.0,0.0,1708.0,0.000504,1721542656.0,31872.0,0.106527,0.0,23101.515625,0.219899,0.219899,62.0,0.0,6.0,0.0,5.0,-0.0,0.0,0.0,762.0,0.0,0.219899,0.219899,45.475422,0.0,0.0,11.0,0.0,0.0,127.0,0.0,2470.0,341.600006,HTTP
