SrcRate,Sum,SrcWin,SrcLoss,DstRate,AckDat,Flgs_ e *      ,Loss,DstRetra,State_FPA_FPA,pLoss,Load,DstLoad,State_SPA_SPA,dTtl,State_PA_PA,DstBytes,SynAck,IdleTime,DstWin,TcpRtt,SrcGap,SrcLoad,Min,Mean,sTtl,State_A_PA,SrcPkts,SrcRetra,DstPkts,PCRatio,Cause_Status,DstGap,SrcBytes,TcpOpt_MwsS  T,Dur,Max,Rate,Flgs_ e d      ,State__PA,TotPkts,DstLoss,pRetran,sMeanPktSz,StdDev,TotBytes,dMeanPktSz,label
0.347735,2.875755,64256.0,0.0,1.390939,0.0,0.0,0.0,0.0,0.0,0.0,2253.321289,1379.811523,0.0,64.0,0.0,620.0,0.006953,1721542784.0,31872.0,0.006953,0.0,873.509705,2.875755,2.875755,62.0,0.0,2.0,0.0,5.0,-0.0,0.0,0.0,627.0,0.0,2.875755,2.875755,2.086409,0.0,0.0,7.0,0.0,0.0,313.5,0.0,1247.0,124.0,1
0.0,0.0,64128.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,33.333333,0.0,0.0,0.0,64.0,0.0,348.0,0.006953,1721542784.0,31872.0,0.006953,0.0,0.0,0.0,0.0,62.0,0.0,1.0,0.0,1.0,-0.0,1.0,0.0,78.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,78.0,0.0,426.0,348.0,1
26.193691,2.596045,168448.0,0.0,52.387383,0.0,0.0,1.0,0.0,0.0,0.483092,631862.75,618029.375,0.0,64.0,0.0,202028.0,0.008475,1721542784.0,31872.0,0.008475,0.0,13833.350586,2.596045,2.596045,62.0,0.0,69.0,0.0,137.0,-0.0,0.0,0.0,4555.0,0.0,2.596045,2.596045,78.96627,1.0,0.0,206.0,1.0,0.0,66.014496,0.0,206583.0,1474.656982,1
0.0,0.027927,64128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,66.0,0.006953,1721542784.0,31872.0,0.006953,0.0,0.0,0.027927,0.027927,62.0,0.0,1.0,0.0,1.0,-0.0,1.0,0.0,66.0,1.0,0.027927,0.027927,35.80764,0.0,0.0,2.0,0.0,0.0,66.0,0.0,132.0,66.0,1
2.610135,1.91561,64128.0,0.0,2.610135,0.074493,0.0,0.0,0.0,0.0,0.0,5650.419434,2447.262207,0.0,64.0,0.0,703.0,0.022446,1721542784.0,31872.0,0.096939,0.0,3203.157227,1.91561,1.91561,62.0,0.0,6.0,0.0,6.0,-0.0,0.0,0.0,920.0,1.0,1.91561,1.91561,5.742296,0.0,0.0,12.0,0.0,0.0,153.333328,0.0,1623.0,117.166664,1
3.407271,0.29349,64256.0,0.0,0.0,0.249104,0.0,0.0,0.0,0.0,0.0,1908.071899,0.0,0.0,64.0,0.0,74.0,0.044386,1721542784.0,4077568.0,0.29349,0.0,1908.071899,0.29349,0.29349,62.0,0.0,2.0,0.0,1.0,-0.0,0.0,0.0,140.0,0.0,0.29349,0.29349,6.814542,0.0,0.0,3.0,0.0,0.0,70.0,0.0,214.0,74.0,1
12.527404,0.079825,64256.0,0.0,0.0,0.249104,0.0,0.0,0.0,0.0,0.0,6614.469238,0.0,0.0,64.0,0.0,66.0,0.044386,1721542784.0,4077568.0,0.29349,0.0,6614.469238,0.079825,0.079825,62.0,0.0,2.0,0.0,1.0,-0.0,1.0,0.0,132.0,0.0,0.079825,0.079825,25.054808,0.0,0.0,3.0,0.0,0.0,66.0,0.0,198.0,66.0,1
81.648117,0.918576,275072.0,0.0,160.030304,0.12242,0.0,0.0,0.0,0.0,0.0,1935953.0,1891449.375,0.0,64.0,0.0,218657.0,0.005609,1721542784.0,31872.0,0.128029,0.0,44503.667969,0.918576,0.918576,62.0,0.0,76.0,0.0,148.0,-0.0,0.0,0.0,5178.0,0.0,0.918576,0.918576,242.767059,0.0,0.0,224.0,0.0,0.0,68.131577,0.0,223835.0,1477.412109,1
49.831539,0.983313,191616.0,0.0,116.951569,0.158894,0.0,11.0,0.0,0.0,6.214689,1401092.0,1370932.75,0.0,64.0,0.0,169972.0,0.006507,1721542784.0,31872.0,0.165401,0.0,30159.267578,0.983313,0.983313,62.0,0.0,50.0,0.0,116.0,-0.0,0.0,0.0,3782.0,1.0,0.983313,0.983313,167.800079,1.0,0.0,166.0,11.0,0.0,75.639999,0.0,173754.0,1465.275879,1
19.301144,0.259052,64128.0,0.0,15.440915,0.102063,0.0,0.0,0.0,0.0,0.0,39127.277344,15749.733398,0.0,64.0,0.0,637.0,0.000993,1721542784.0,31872.0,0.103056,0.0,23377.544922,0.259052,0.259052,62.0,0.0,6.0,0.0,5.0,-0.0,0.0,0.0,908.0,0.0,0.259052,0.259052,38.602287,0.0,0.0,11.0,0.0,0.0,151.333328,0.0,1545.0,127.400002,1
